transcript_name	Gene_name	RAL-486-Unchallenged
NM_137248	CG8435	2.182
NM_137249	Ptp52F	4.478
NM_137250	CG8441	2.745
NM_137251	clu	2.882
NM_137252	calypso	0.419
NM_137253	CG8446	6.261
NM_137255	CG15706	3.717
NM_137269	CG7747	1.900
NM_137270	Atg9	3.642
NM_137273	CG8060	0.886
NM_137274	CG4282	0.885
NM_137275	CG7997	2.612
NM_137276	Nup62	2.869
NM_137277	wcd	2.622
NM_137292	RpS15	10.186
NM_137295	CG8311	5.267
NM_137296	CG8306	5.258
NM_137297	CG8303	1.779
NM_137299	CG5065	6.687
NM_137302	Picot	7.002
NM_137311	unc-104	0.662
NM_137314	CG5522	1.930
NM_137316	CG5550	5.247
NM_137318	IntS8	1.443
NM_137319	CG6426	3.506
NM_137327	CG6665	2.991
NM_137330	ste24b	-0.868
NM_137331	ste24a	4.881
NM_137332	CG6796	1.990
NM_137333	NiPp1	0.989
NM_137334	CG6805	1.538
NM_137335	CG15609	2.923
NM_137336	CG8963	4.368
NM_137337	CG9640	0.912
NM_137339	CG9646	2.121
NM_137340	CG8950	1.485
NM_137341	CG6967	-0.615
NM_137342	CG30460	0.362
NM_137343	CG6984	2.762
NM_137344	CG30456	5.176
NM_137345	CG15611	3.997
NM_137349	CG11400	5.114
NM_137360	CG6568	2.104
NM_137362	l(2)k01209	3.573
NM_137363	CG6550	2.182
NM_137364	CG4802	4.292
NM_137365	Bap55	2.932
NM_137370	CG14478	3.031
NM_137371	CG6522	1.405
NM_137373	veil	6.418
NM_137374	CG30104	3.608
NM_137378	CG4853	2.113
NM_137379	Apc10	2.231
NM_137380	CG4866	3.026
NM_137384	eIF3-S9	6.729
NM_137385	CG43370	-2.081
NM_137387	CG14480	3.215
NM_137388	ns2	4.028
NM_137389	CG14482	6.753
NM_137390	CG6484	9.495
NM_137391	CG14483	5.485
NM_137392	RhoGAP54D	0.957
NM_137393	icln	1.890
NM_137398	eIF3-S8	6.105
NM_137399	CG6459	5.137
NM_137400	Sema-1b	2.486
NM_137402	HPS4	1.831
NM_137403	swi2	2.126
NM_137404	rdgBbeta	2.278
NM_137405	CG6424	3.932
NM_137408	Snx16	2.391
NM_137409	CG4975	1.620
NM_137410	CG4984	0.263
NM_137412	CG6406	1.423
NM_137413	CG6401	0.061
NM_137414	CG4996	1.069
NM_137418	CG5002	4.703
NM_137420	CG5009	4.773
NM_137421	CG6370	5.279
NM_137423	CG18635	3.963
NM_137425	fab1	3.153
NM_137426	CG5033	3.306
NM_137427	CG5036	0.333
NM_137428	olf186-M	1.577
NM_137429	olf186-F	2.366
NM_137435	CG5084	-1.683
NM_137436	CG10910	6.018
NM_137437	CG5773	6.276
NM_137438	CG5770	7.831
NM_137439	CG5767	7.588
NM_137440	CG14495	5.206
NM_137441	Muc55B	1.858
NM_137442	CG10911	11.784
NM_137443	CG10912	9.258
NM_137446	CG5757	3.038
NM_137447	CG5098	0.836
NM_137449	Sema-5c	3.500
NM_137450	CG17680	4.326
NM_137451	CG5742	1.126
NM_137452	adp	1.842
NM_137453	CG10914	1.252
NM_137455	CG10915	2.328
NM_137456	Nup75	2.287
NM_137458	Dgp-1	2.694
NM_137459	CG10916	2.663
NM_137460	CG5726	2.113
NM_137462	CG5721	3.975
NM_137465	CG14500	7.001
NM_137479	GstE1	5.658
NM_137481	GstE3	7.044
NM_137483	GstE5	2.307
NM_137484	GstE6	7.477
NM_137485	GstE7	5.981
NM_137486	GstE8	5.783
NM_137487	CG5174	5.675
NM_137488	CG12263	1.521
NM_137489	CG30118	4.651
NM_137490	CG5189	3.660
NM_137491	CG5190	2.341
NM_137493	CG30116	0.860
NM_137494	CG30116	0.842
NM_137495	CG5224	4.542
NM_137496	CG43066	0.563
NM_137497	CG10924	2.548
NM_137502	CG5323	4.127
NM_137505	CG5335	5.427
NM_137506	Atg7	1.647
NM_137507	sec6	2.289
NM_137508	Eip55E	5.891
NM_137509	CG5482	5.314
NM_137510	CG30122	3.970
NM_137511	SP2637	3.465
NM_137512	Gint3	4.260
NM_137515	CG42856	1.172
NM_137517	CG42856	1.793
NM_137518	CG15073	0.538
NM_137519	CG15087	1.674
NM_137520	List	0.506
NM_137526	Cyp12b2	2.852
NM_137527	CG42351	1.825
NM_137528	Mctp	1.176
NM_137529	CG15093	5.789
NM_137531	CG15094	3.833
NM_137532	CG15096	7.242
NM_137535	CG15098	9.114
NM_137536	CG15083	3.782
NM_137537	CG15099	3.070
NM_137538	CG15100	2.780
NM_137539	CG15084	1.112
NM_137541	Jheh1	5.500
NM_137542	Jheh2	5.487
NM_137543	Jheh3	6.872
NM_137544	Topors	1.678
NM_137546	abba	3.265
NM_137551	CG15117	3.313
NM_137552	CG15118	4.053
NM_137553	CG15111	4.326
NM_137554	CG10737	4.241
NM_137555	hppy	3.024
NM_137556	CG7137	1.405
NM_137558	CG11906	0.803
NM_137563	mip40	2.114
NM_137564	Tab2	3.320
NM_137565	CG7461	5.489
NM_137566	endoB	0.273
NM_137567	Rgk1	1.769
NM_137569	CG11961	6.599
NM_137570	CG10051	3.798
NM_137571	CG9416	2.307
NM_137572	CG10062	3.994
NM_137575	CG11257	1.362
NM_137576	cer	4.534
NM_137578	CG7744	1.520
NM_137581	CG11242	1.892
NM_137583	hpo	1.773
NM_137585	CG11007	2.721
NM_137595	isopeptidase-T-3	0.750
NM_137597	CG15128	-5.897
NM_137600	Obp56d	1.037
NM_137608	CG16898	3.512
NM_137616	CG11208	6.030
NM_137618	CG9864	3.872
NM_137619	CG11055	3.307
NM_137620	CG8908	-2.025
NM_137623	CG9143	2.401
NM_137624	CG9090	2.522
NM_137625	CG16868	0.980
NM_137627	CG11200	5.136
NM_137628	CG13868	5.404
NM_137630	CG8920	3.398
NM_137631	CG8920	3.442
NM_137632	CG8929	3.252
NM_137640	CG18067	6.025
NM_137649	Hil	0.376
NM_137650	CG9945	2.531
NM_137651	CG11180	2.694
NM_137652	CG16742	0.662
NM_137655	rig	1.538
NM_137656	maf-S	5.891
NM_137657	CG11110	2.832
NM_137659	DMAP1	2.852
NM_137660	CG16799	3.008
NM_137664	Fem-1	3.293
NM_137665	CG30152	5.192
NM_137673	CG17999	3.540
NM_137674	CG9993	4.636
NM_137678	Ipk1	1.218
NM_137684	CG9344	3.606
NM_137690	CG10543	1.144
NM_137691	CG9346	2.177
NM_137692	CG3295	4.243
NM_137693	RIC-3	1.814
NM_137694	CG9350	6.013
NM_137695	cpa	5.279
NM_137696	CG15653	1.968
NM_137697	mRpL54	3.290
NM_137698	Cht8	5.984
NM_137699	Cht9	5.812
NM_137700	CG10527	4.857
NM_137701	CG4030	3.058
NM_137704	CG9394	5.329
NM_137707	Magi	-0.084
NM_137709	CG9418	1.612
NM_137711	CG30389	2.248
NM_137712	CG30389	2.233
NM_137713	CG4266	2.963
NM_137714	CG9437	1.477
NM_137715	LSm1	3.794
NM_137717	CG15658	4.525
NM_137718	Glycogenin	4.512
NM_137719	CG4302	5.086
NM_137720	CG15661	0.946
NM_137721	ASPP	0.421
NM_137726	CG10069	2.625
NM_137727	CG10505	2.854
NM_137728	CG30392	5.205
NM_137730	CG42672	3.014
NM_137732	CG9754	0.281
NM_137733	CG9485	2.134
NM_137734	CG30394	3.030
NM_137735	CG30394	3.018
NM_137739	CG10795	2.310
NM_137740	EfSec	0.955
NM_137741	CG10496	1.541
NM_137742	CG10494	0.835
NM_137746	CG10433	4.439
NM_137747	CG15673	3.458
NM_137748	mahj	2.910
NM_137749	CG15674	4.725
NM_137750	CG10321	2.214
NM_137751	CG10082	2.985
NM_137752	CG10320	6.476
NM_137753	Rae1	3.197
NM_137754	pirk	4.303
NM_137756	CG9865	3.984
NM_137757	NC2alpha	1.820
NM_137760	CG10306	6.539
NM_137762	Tim10	5.973
NM_137763	CG17922	-0.012
NM_137764	LBR	-0.018
NM_137769	CG4363	10.514
NM_137770	CG4377	9.481
NM_137776	CG13488	0.889
NM_137780	CG9304	2.639
NM_137788	Snp	3.094
NM_137790	CG11474	3.405
NM_137791	CG2921	2.675
NM_137792	GlcT-1	1.679
NM_137794	CG11073	0.485
NM_137795	CG6613	2.150
NM_137796	Vrp1	2.682
NM_137798	GM130	3.410
NM_137801	Fmr1	3.054
NM_137802	CG3045	1.085
NM_137803	CG6758	1.361
NM_137805	CG11275	2.678
NM_137806	MED16	0.219
NM_137807	Vps35	4.003
NM_137808	CG3074	4.849
NM_137810	CG3290	3.117
NM_137813	Oatp58Da	2.548
NM_137815	Oatp58Dc	1.635
NM_137816	CG5819	5.717
NM_137817	wdp	5.438
NM_137821	Rtf1	2.763
NM_137822	CG13506	4.757
NM_137823	CG3624	3.502
NM_137825	Mes4	2.160
NM_137827	CG10344	1.662
NM_137831	CG4752	3.883
NM_137832	CG4554	1.261
NM_137833	CG4610	1.537
NM_137834	CG6018	3.972
NM_137836	dnr1	3.123
NM_137840	CG4294	2.425
NM_137841	RpS16	10.173
NM_137842	Vps20	5.252
NM_137846	CG17807	1.708
NM_137847	bonsai	3.888
NM_137848	CG3732	2.558
NM_137849	RpS24	9.504
NM_137850	Ugt58Fa	1.130
NM_137851	CG2852	7.636
NM_137853	CG3746	2.599
NM_137854	Cyp6d2	3.122
NM_137855	CG43325	-0.457
NM_137856	CG13510	8.991
NM_137857	CG13511	2.320
NM_137858	CG42565	2.494
NM_137859	CG4250	0.152
NM_137860	CG30269	6.249
NM_137861	RYBP	1.837
NM_137879	CG9825	2.600
NM_137880	CG9826	1.916
NM_137882	CG13531	2.071
NM_137887	CG3501	4.297
NM_137889	asrij	3.939
NM_137890	Gmer	2.899
NM_137891	MED23	0.660
NM_137892	CG3700	1.650
NM_137893	CG42678	1.942
NM_137895	CG3800	6.247
NM_137896	CG9849	4.009
NM_137897	CG3831	0.148
NM_137901	CG9896	6.707
NM_137905	CG30194	0.442
NM_137906	CG9890	2.389
NM_137907	l(2)k09913	6.029
NM_137909	Art7	1.688
NM_137939	CG3500	2.859
NM_137942	CG13550	0.393
NM_137943	CG3493	3.436
NM_137946	eIF2B-delta	2.596
NM_137947	CG3530	3.068
NM_137948	CG3520	1.183
NM_137949	CG9812	1.708
NM_137958	CG3906	9.462
NM_137959	mi	1.441
NM_137960	wmd	3.494
NM_137961	levy	7.622
NM_137962	pita	2.295
NM_137963	Rrp4	3.059
NM_137967	CG17664	6.074
NM_137969	CG4019	5.423
NM_137970	Pde8	2.946
NM_137972	CG5431	4.454
NM_137975	CG30183	0.728
NM_137976	CG4091	3.927
NM_137977	Sesn	4.453
NM_137982	CG5532	5.684
NM_137988	CG5543	2.069
NM_137989	Nxt1	3.506
NM_137990	CG4797	2.053
NM_137994	CG5554	4.993
NM_137995	ytr	3.606
NM_137996	CG5569	3.576
NM_137997	CG5597	4.094
NM_137998	Dcp1	3.097
NM_138002	CG5339	3.521
NM_138003	CG5591	0.908
NM_138006	CG2812	0.249
NM_138007	CG3735	2.044
NM_138008	CG13565	2.510
NM_138009	CG2970	4.029
NM_138011	CG3803	2.951
NM_138012	thoc5	2.168
NM_138013	CG16787	2.201
NM_138016	CG10904	2.260
NM_138017	CG3065	2.014
NM_138018	mr	1.999
NM_138019	Gadd34	4.308
NM_138021	CG3860	4.816
NM_138026	CG3907	5.087
NM_138027	CG11388	2.221
NM_138028	CG3163	2.574
NM_138029	MAN1	2.047
NM_138030	CG13567	2.479
NM_138031	IntS1	2.151
NM_138034	eIF-5A	9.176
NM_138035	yki	3.696
NM_138036	CG3209	6.623
NM_138040	snama	2.085
NM_138041	CG4049	0.153
NM_138045	tamo	2.200
NM_138046	Zfrp8	2.307
NM_138047	CG4065	1.896
NM_138048	DnaJ-60	2.373
NM_138049	CG3328	-0.117
NM_138050	CG3363	0.489
NM_138051	CG3362	4.768
NM_138052	CG3356	3.437
NM_138060	CG3376	0.401
NM_138062	CG3394	5.446
NM_138064	slik	3.492
NM_138065	CG3419	0.984
NM_138069	CG4563	4.540
NM_138078	Letm1	5.030
NM_138080	CG4612	1.610
NM_138081	Brca2	0.445
NM_138084	CG13585	6.035
NM_138085	CG4622	1.662
NM_138087	itp	0.732
NM_138088	CG11414	3.224
NM_138089	uri	1.236
NM_138090	Fcp1	1.268
NM_138091	CG3511	1.736
NM_138092	Start1	3.341
NM_138094	pio	2.160
NM_138096	CG4692	7.370
NM_138097	CG3548	0.332
NM_138099	CG3570	2.246
NM_138100	CG4707	-0.012
NM_138102	CG42360	2.153
NM_138103	CG3608	2.079
NM_138104	CG4741	4.854
NM_138106	CG3640	0.680
NM_138107	CG4781	6.517
NM_138108	CG3663	4.569
NM_138110	CG3683	5.565
NM_138111	CG4806	3.109
NM_138115	CG30421	2.064
NM_138119	CG3894	2.465
NM_138120	CG16936	5.940
NM_138121	Eps-15	3.452
NM_138122	egg	1.678
NM_138123	CG16912	2.555
NM_138124	CG3589	3.229
NM_138129	CG16896	-0.287
NM_138130	Atf-2	0.184
NM_138131	NKAIN	4.043
NM_138135	pain	2.572
NM_138136	CG30427	1.704
NM_138137	CG3760	5.154
NM_138138	CG2811	5.060
NM_138139	Tina-1	6.836
NM_138140	CG15861	0.287
NM_138141	CG3770	0.620
NM_138142	CG2790	2.590
NM_138144	CG2765	4.977
NM_138145	CG3776	4.293
NM_138146	Phk-3	4.520
NM_138148	CG3829	0.980
NM_138156	CG6845	3.046
NM_138157	CG7051	-1.987
NM_138159	CG7049	2.750
NM_138160	Vdup1	2.487
NM_138163	rno	0.424
NM_138164	mri	3.153
NM_138165	CG13876	1.609
NM_138166	CG7028	2.108
NM_138167	thoc7	3.222
NM_138168	CG16940	2.492
NM_138171	pyx	0.947
NM_138175	DIP2	2.210
NM_138177	Tudor-SN	5.511
NM_138182	RhoGEF3	0.979
NM_138183	RhoGEF3	0.786
NM_138184	CG32344	2.824
NM_138185	mthl9	0.584
NM_138186	mthl10	4.427
NM_138187	Ptpmeg	4.839
NM_138189	CG6905	1.342
NM_138190	CG1233	3.060
NM_138193	CG17180	1.468
NM_138194	hipk	1.025
NM_138196	CG17181	0.006
NM_138197	MED14	1.784
NM_138198	CG13893	4.568
NM_138199	Reg-2	5.679
NM_138200	Gale	5.896
NM_138201	CG3402	1.477
NM_138202	MED30	2.427
NM_138203	Rev1	1.022
NM_138205	CG3386	0.835
NM_138206	ebd1	0.878
NM_138207	CG3344	7.158
NM_138208	RabX6	1.540
NM_138209	Vti1	2.130
NM_138211	CG13895	1.848
NM_138212	CG13896	1.371
NM_138216	CG42553	2.223
NM_138217	CG13901	1.881
NM_138218	CG13887	6.519
NM_138219	CG13902	2.195
NM_138221	CG13890	3.010
NM_138225	CG13907	4.962
NM_138231	CG9205	4.222
NM_138235	CG13912	2.687
NM_138237	CG9119	5.478
NM_138238	mwh	-0.361
NM_138240	CG9194	0.670
NM_138242	Psf1	1.976
NM_138243	Sac1	4.601
NM_138249	Rabex-5	2.166
NM_138250	CG9149	4.064
NM_138251	CG2277	3.073
NM_138253	CG9186	3.845
NM_138254	CG9153	4.060
NM_138258	CG2211	0.780
NM_138259	l(3)02640	2.695
NM_138260	CG2199	1.806
NM_138261	312	1.449
NM_138268	CG12084	2.258
NM_138269	cue	4.299
NM_138562	CG8889	0.644
NM_138759	bur	3.578
NM_138760	l(2)01810	5.896
NM_138767	endoA	2.613
NM_138984	ACXD	3.593
NM_138985	26-29-p	5.523
NM_138986	7B2	1.942
NM_138988	Atf3	5.237
NM_138997	fbl	5.722
NM_139356	v(2)k05816	-0.688
NM_139360	Psa	4.194
NM_139361	CG12090	3.230
NM_139362	CG12091	5.046
NM_139363	CG7852	0.814
NM_139364	Cct1	5.437
NM_139365	Cct2	0.775
NM_139366	CG12099	4.808
NM_139367	pex10	3.232
NM_139369	CG7879	0.434
NM_139370	CG12004	5.399
NM_139371	CG13917	2.073
NM_139372	CG12104	2.207
NM_139376	CG13926	3.075
NM_139379	metl	2.842
NM_139380	CG13919	1.473
NM_139381	CG17249	1.770
NM_139382	CG13920	0.995
NM_139383	CG7967	5.045
NM_139384	CG7970	7.139
NM_139385	CG7971	3.148
NM_139386	CG7974	1.481
NM_139394	CG18171	0.966
NM_139396	Oseg4	1.345
NM_139397	CG18173	4.815
NM_139398	CG7995	4.310
NM_139400	CG8001	2.226
NM_139401	CG13933	2.443
NM_139402	CG12018	0.607
NM_139403	CG2021	2.783
NM_139404	mRpL46	3.614
NM_139408	GV1	2.894
NM_139409	Cpr62Ba	2.811
NM_139413	CG12024	1.675
NM_139414	CG12025	2.506
NM_139416	CG13937	1.966
NM_139422	Mfap1	2.391
NM_139424	CG42863	1.754
NM_139426	CG1140	4.252
NM_139427	CG1927	6.858
NM_139429	CG1139	4.508
NM_139436	CG15822	0.354
NM_139437	CG15879	3.011
NM_139440	CG13810	2.423
NM_139444	CG9018	2.981
NM_139446	CG1275	4.572
NM_139447	CG2034	2.735
NM_139448	oxt	2.284
NM_139449	CG13807	2.840
NM_139450	ecd	2.432
NM_139451	CG13806	1.200
NM_139456	DmsR-1	1.566
NM_139458	CG1317	4.092
NM_139459	CG8993	5.445
NM_139460	CG9004	2.096
NM_139461	CG15877	2.458
NM_139462	CG13800	1.866
NM_139464	CG42669	3.839
NM_139468	CG1146	3.786
NM_139470	CG16758	2.617
NM_139473	CG16985	6.895
NM_139474	CG12182	0.443
NM_139475	CG16986	8.014
NM_139476	MEP-1	3.103
NM_139477	CG14949	5.332
NM_139478	CG1143	5.329
NM_139479	CG1246	6.875
NM_139480	Aats-pro	1.335
NM_139488	CG1240	4.438
NM_139489	CG9977	4.836
NM_139490	CG12093	2.455
NM_139491	Atg2	3.254
NM_139492	pgant6	4.361
NM_139493	CG43444	1.304
NM_139499	CG2107	3.891
NM_139503	CG2162	3.335
NM_139504	scramb2	2.551
NM_139505	Sk2	0.677
NM_139506	CG1271	2.612
NM_139507	CG16753	2.135
NM_139508	CG32486	3.880
NM_139510	CG11486	4.255
NM_139513	prominin-like	1.884
NM_139514	CG11537	3.923
NM_139515	CG1291	3.317
NM_139516	CG12082	3.389
NM_139517	BtbVII	2.350
NM_139518	CG12079	5.883
NM_139519	CG14962	0.568
NM_139522	CG14964	-0.658
NM_139523	Girdin	0.916
NM_139527	CG14966	3.537
NM_139528	gry	3.001
NM_139532	CG14967	1.578
NM_139533	CG12034	3.251
NM_139534	RpL28	9.454
NM_139535	CG17737	6.827
NM_139536	CG11505	0.608
NM_139537	CG17746	4.435
NM_139543	CG14968	5.348
NM_139544	ZnT63C	5.002
NM_139548	CG12016	2.708
NM_139549	CG11526	2.656
NM_139551	CG14961	-1.544
NM_139552	CG14969	3.136
NM_139554	YT521-B	2.819
NM_139556	CG12012	4.896
NM_139559	armi	1.184
NM_139560	CG14971	3.787
NM_139572	ntc	1.179
NM_139573	IntS10	0.828
NM_139574	CG32262	3.127
NM_139575	CG12006	1.942
NM_139577	CG14977	4.129
NM_139578	CG14980	3.030
NM_139579	Sc2	5.617
NM_139580	ida	-0.158
NM_139581	CG10866	1.649
NM_139582	CG12766	4.618
NM_139583	CG10863	5.579
NM_139587	CG14984	2.475
NM_139589	CG14985	1.991
NM_139590	CG1134	2.678
NM_139591	CG11594	3.609
NM_139594	CG11593	1.629
NM_139595	Rcd5	2.903
NM_139596	CG1136	0.405
NM_139598	CG14989	2.827
NM_139600	CG14995	1.381
NM_139601	Fit1	4.260
NM_139602	Ack	1.367
NM_139603	Chd64	7.400
NM_139604	ens	4.558
NM_139605	CG1299	2.820
NM_139608	Ero1L	4.487
NM_139611	VhaM9.7-c	3.774
NM_139612	CG43367	2.143
NM_139620	CG14997	3.957
NM_139621	CG1265	5.459
NM_139622	CG15011	1.470
NM_139623	CG1309	4.409
NM_139624	CG11586	2.832
NM_139627	CG1311	3.027
NM_139630	CG1316	3.667
NM_139632	CG1319	5.404
NM_139635	CG15014	2.693
NM_139636	Cip4	3.792
NM_139639	CG11342	2.055
NM_139642	CG15019	5.670
NM_139643	DOR	4.609
NM_139645	CG15021	5.508
NM_139658	CG11353	1.928
NM_139659	CG11357	1.522
NM_139661	Rpd3	3.347
NM_139670	CG12493	2.138
NM_139674	CG7509	-3.978
NM_139676	CG13708	-0.552
NM_139677	CG13707	1.979
NM_139682	CG13704	7.698
NM_139683	Rh50	2.919
NM_139687	CG10671	4.304
NM_139688	CG4623	3.094
NM_139689	CG10672	5.201
NM_139690	CHMP2B	4.607
NM_139691	CG10673	2.939
NM_139692	CG4611	1.660
NM_139693	CG10674	4.103
NM_139694	CG4603	3.136
NM_139701	CG4769	6.566
NM_139702	Uev1A	5.849
NM_139703	membrin	3.027
NM_139704	CG10635	4.713
NM_139708	CG4835	-0.386
NM_139712	CG13285	3.753
NM_139714	sinu	2.004
NM_139715	bc10	4.611
NM_139716	Msr-110	7.048
NM_139717	l(3)psg2	0.771
NM_139719	CG10592	6.089
NM_139720	CG5150	6.251
NM_139722	CG10590	3.600
NM_139724	Eaf6	1.782
NM_139725	Blimp-1	2.965
NM_139727	CG10576	6.183
NM_139728	Ppat-Dpck	4.801
NM_139729	scny	3.017
NM_139730	Myt1	0.690
NM_139732	Bre1	1.880
NM_139733	CG5537	4.035
NM_139743	CG10483	0.651
NM_139753	CG10477	8.793
NM_139755	Jon65Aiv	12.590
NM_139756	Jon65Aiii	11.515
NM_139757	Jon65Aii	8.638
NM_139758	Jon65Ai	6.949
NM_139759	CG6592	-1.042
NM_139760	CG10472	11.334
NM_139762	CG42269	0.764
NM_139764	CG13295	2.912
NM_139765	CG6610	3.075
NM_139768	CG10469	2.513
NM_139769	CG10467	5.950
NM_139770	loj	4.484
NM_139776	CG10289	2.040
NM_139777	CG7376	0.372
NM_139778	CG10274	1.752
NM_139779	CG7386	-0.043
NM_139780	CG13298	4.438
NM_139783	CG10226	1.557
NM_139789	CG10147	1.140
NM_139790	CG8270	2.230
NM_139791	CG10144	1.561
NM_139793	CG8368	2.886
NM_139794	CG8398	0.899
NM_139796	SP1173	1.521
NM_139799	CG10107	3.060
NM_139800	CG8549	3.755
NM_139801	CG10103	5.596
NM_139803	CG14820	5.830
NM_139805	CG10077	5.450
NM_139806	CG9948	2.673
NM_139807	CG10075	3.432
NM_139810	CG9953	4.952
NM_139825	CG15829	4.810
NM_139826	CG8628	8.767
NM_139833	BHD	1.856
NM_139834	RpL18	9.684
NM_139835	mRpL50	3.521
NM_139836	Cdc27	1.647
NM_139837	MED4	1.182
NM_139838	CG14830	2.374
NM_139845	CG8605	2.129
NM_139846	CG8602	3.879
NM_139847	mus312	2.257
NM_139848	CG8600	2.331
NM_139849	eco	2.147
NM_139850	CG8596	4.034
NM_139852	CTCF	2.054
NM_139854	sec63	4.640
NM_139855	Sh3beta	5.718
NM_139856	akirin	4.811
NM_139857	SMSr	1.999
NM_139861	CG8562	6.323
NM_139862	CG18417	4.836
NM_139863	CG8560	7.704
NM_139864	Rac2	4.753
NM_139873	CG8539	2.006
NM_139875	CG7546	3.464
NM_139887	CG7506	3.754
NM_139888	PGRP-SD	-0.441
NM_139889	CG7492	2.688
NM_139891	Ank2	-0.599
NM_139892	CG12262	7.529
NM_139893	CG7457	0.700
NM_139904	CG8281	1.849
NM_139905	CG8111	3.041
NM_139906	Srp9	3.908
NM_139907	exex	4.224
NM_139908	CG8042	3.564
NM_139909	HP4	3.126
NM_139910	CG8209	3.471
NM_139911	CG8038	2.787
NM_139912	bip1	0.013
NM_139914	CG7565	2.410
NM_139917	CG7927	4.145
NM_139919	CG7550	2.108
NM_139920	CG7504	-0.159
NM_139925	CG7979	2.399
NM_139926	ERR	3.692
NM_139927	Atg18	3.849
NM_139928	MED24	2.583
NM_139930	CG7375	5.061
NM_139931	CG8005	1.920
NM_139942	cert	4.780
NM_139944	CG7197	2.774
NM_139945	CG13671	1.512
NM_139946	CG7194	5.002
NM_139947	Sbp2	2.066
NM_139948	CG7188	6.578
NM_139949	CG7185	3.151
NM_139953	pex2	2.706
NM_139954	CG7083	3.610
NM_139955	CG7182	2.944
NM_139956	CG7112	2.779
NM_139957	CG17352	-0.260
NM_139960	Jon66Cii	0.961
NM_139961	CG7120	0.153
NM_139962	mkg-p	1.623
NM_139963	CG13667	1.607
NM_139965	exo70	2.655
NM_139967	Cbl	1.385
NM_139969	Unr	1.067
NM_139970	CG6983	4.024
NM_139973	ZC3H3	2.008
NM_139974	CG6745	1.478
NM_139977	CG6776	3.822
NM_139979	CG6673	2.939
NM_139981	rhea	3.430
NM_139982	CG6638	3.772
NM_139984	Nelf-E	1.863
NM_139985	CG5989	3.357
NM_139988	GAPsec	1.546
NM_139989	Zasp66	5.188
NM_139995	CG6511	-0.497
NM_139998	CG5804	9.977
NM_140005	CG13309	2.901
NM_140006	TrpA1	2.383
NM_140009	orb2	-0.855
NM_140011	CG5660	0.082
NM_140013	CG5021	4.888
NM_140014	CG5026	2.048
NM_140015	pix	6.179
NM_140016	Srp68	4.444
NM_140019	Galk	5.480
NM_140020	CG5068	3.189
NM_140022	CG5087	1.638
NM_140028	CG4911	2.238
NM_140029	CG4942	1.932
NM_140031	Tequila	-1.312
NM_140032	Use1	2.783
NM_140033	nwk	0.105
NM_140041	PGRP-LC	3.422
NM_140042	PGRP-LF	1.144
NM_140043	UGP	4.046
NM_140045	CG4447	2.389
NM_140046	CG4452	4.259
NM_140048	CG4080	3.048
NM_140049	Cpr67B	4.890
NM_140050	CG4022	-0.180
NM_140051	CG3689	3.240
NM_140052	CG3967	1.115
NM_140053	CG3967	1.286
NM_140054	MTF-1	3.738
NM_140055	Bet3	2.731
NM_140056	Nf-YA	0.707
NM_140058	CG3529	4.908
NM_140059	CG3448	2.189
NM_140060	phol	1.450
NM_140061	CG3437	2.300
NM_140062	CG3552	2.257
NM_140063	CG3434	2.822
NM_140064	CG32043	-0.517
NM_140067	Jarid2	1.711
NM_140068	pall	2.414
NM_140070	path	4.812
NM_140071	CG3408	1.029
NM_140080	CG3335	2.015
NM_140081	CG8336	3.862
NM_140083	CG18179	1.295
NM_140084	CG18180	7.283
NM_140086	CG16717	2.541
NM_140088	CG6767	4.051
NM_140090	CG16711	0.443
NM_140091	SH3PX1	4.863
NM_140092	vsg	6.936
NM_140093	CG18178	2.691
NM_140094	CG14174	1.096
NM_140095	defl	1.295
NM_140096	Naa60	2.484
NM_140097	CG6749	1.819
NM_140100	CG8177	4.763
NM_140108	CG10809	2.014
NM_140109	iPLA2-VIA	3.416
NM_140110	CG8108	3.318
NM_140113	CG6709	0.619
NM_140114	CG14164	-0.161
NM_140115	CG6707	4.738
NM_140116	nudE	3.853
NM_140120	CG6674	1.871
NM_140121	vnc	4.485
NM_140123	CG14160	3.655
NM_140132	scramb1	4.470
NM_140143	CG8009	3.361
NM_140149	CG8003	3.414
NM_140150	simj	1.585
NM_140151	CG11811	2.861
NM_140152	CG6463	5.915
NM_140153	NijA	2.331
NM_140155	tna	2.715
NM_140156	CG6418	2.256
NM_140157	blos4	1.637
NM_140158	CG6409	8.727
NM_140159	CG7949	3.658
NM_140160	CG6404	2.979
NM_140164	Aps	4.002
NM_140167	CG6327	4.621
NM_140168	CG7888	2.803
NM_140169	CG6321	2.852
NM_140170	blos2	2.738
NM_140171	CG32075	2.253
NM_140172	CG6310	1.862
NM_140174	CG7839	2.295
NM_140175	JIL-1	2.513
NM_140177	CG6272	3.031
NM_140178	APP-BP1	3.230
NM_140182	CG7638	2.899
NM_140183	fd68A	2.622
NM_140184	CG42575	1.180
NM_140188	wls	2.947
NM_140189	CG7616	2.639
NM_140191	GlcAT-P	1.599
NM_140194	Plod	1.363
NM_140195	Ube3a	2.417
NM_140196	CG7600	3.930
NM_140197	CG42671	2.664
NM_140199	scyl	5.230
NM_140200	CG6175	2.892
NM_140213	chrb	1.888
NM_140217	Mob2	4.494
NM_140218	CG7394	4.300
NM_140225	CG6091	2.613
NM_140227	CG6084	7.036
