transcript_name	Gene_name	RAL-280-Challenged
NM_136021	CG15152	6.682
NM_136022	CG5758	1.074
NM_136024	CG15155	1.700
NM_136025	CG5783	1.764
NM_136026	CG7200	1.888
NM_136028	CG7180	0.948
NM_136033	ncm	2.218
NM_136035	CG10283	0.608
NM_136036	CG10176	1.950
NM_136037	kon	-0.738
NM_136038	CG10178	2.029
NM_136041	Pde11	3.652
NM_136042	CG15160	1.250
NM_136043	CG10413	4.237
NM_136044	CG10333	2.483
NM_136045	Atac2	1.363
NM_136050	CG31751	4.167
NM_136052	CG10383	4.247
NM_136053	CG10338	0.868
NM_136054	CG10341	2.611
NM_136055	CG10376	2.866
NM_136056	CG10343	3.520
NM_136057	Jwa	6.399
NM_136066	CG17323	1.336
NM_136067	CG17322	0.946
NM_136068	CG17597	4.418
NM_136069	CG10600	3.262
NM_136072	CG10602	5.354
NM_136073	ssp3	0.102
NM_136074	CG10428	2.298
NM_136075	Nedd8	4.452
NM_136076	CG10621	2.614
NM_136077	CG10623	3.721
NM_136078	Tango6	1.438
NM_136079	CG10639	2.951
NM_136080	CG10431	1.200
NM_136081	CG10641	4.243
NM_136082	CG15168	4.030
NM_136083	CG15170	4.590
NM_136085	CG10650	9.137
NM_136086	CG31793	2.121
NM_136089	mib2	3.973
NM_136090	CG15173	1.016
NM_136091	Acn	3.902
NM_136092	CG10470	3.700
NM_136093	CG10492	1.886
NM_136095	CG10495	0.785
NM_136102	l(2)37Cb	0.859
NM_136103	l(2)37Cd	0.162
NM_136104	Aats-asn	4.950
NM_136105	l(2)37Ce	3.266
NM_136106	l(2)37Cg	2.420
NM_136107	CG17568	-0.460
NM_136112	CG13086	4.895
NM_136116	CG17549	5.579
NM_136117	CG17544	5.933
NM_136119	CG16771	4.211
NM_136120	CG13085	2.483
NM_136121	CG9987	-0.615
NM_136122	Rab9	5.198
NM_136123	CG10237	4.103
NM_136124	CG10026	2.018
NM_136126	CG10195	2.407
NM_136129	CG10194	2.128
NM_136130	CG18094	1.825
NM_136131	CG10189	3.426
NM_136132	swm	3.983
NM_136133	CG10188	1.366
NM_136135	CG10132	-0.748
NM_136136	CG10166	4.693
NM_136137	CG10137	-0.548
NM_136138	CG10165	5.217
NM_136142	CG10337	5.777
NM_136145	CG13078	0.322
NM_136146	CG13077	3.425
NM_136149	Hakai	1.910
NM_136150	CG10262	1.430
NM_136151	CG10366	2.318
NM_136152	CG10462	3.640
NM_136153	Nf-YB	1.832
NM_136154	CG10631	0.543
NM_136155	CG10628	1.917
NM_136156	CG10463	0.860
NM_136157	fbp	5.861
NM_136158	CdGAPr	1.744
NM_136159	CG10466	1.592
NM_136167	sick	3.497
NM_136169	CG10664	7.295
NM_136171	CG16772	-0.304
NM_136172	CG10680	0.116
NM_136173	CG13966	0.780
NM_136174	CG10659	3.580
NM_136175	vls	1.697
NM_136176	bwa	1.280
NM_136179	CG10721	1.198
NM_136180	Taf13	3.428
NM_136182	Kua	2.747
NM_136188	CG10949	2.208
NM_136189	Arc-p34	6.215
NM_136191	CG31688	1.430
NM_136192	cdc23	0.857
NM_136193	CG2493	0.843
NM_136198	CG2608	1.906
NM_136199	CG2611	2.083
NM_136200	bru	2.591
NM_136201	CG2614	2.559
NM_136204	ik2	3.354
NM_136205	Cen	0.804
NM_136209	CG9318	4.777
NM_136210	CG9319	2.945
NM_136211	ns4	2.707
NM_136212	CG9323	2.525
NM_136213	Pomp	3.931
NM_136218	CG9331	7.297
NM_136219	CG31674	2.920
NM_136220	Oseg5	1.374
NM_136225	CG9336	5.904
NM_136227	CG9338	3.407
NM_136228	CG14401	1.502
NM_136229	sky	3.723
NM_136231	Mtp	1.410
NM_136233	RPA2	1.063
NM_136234	CG9272	0.397
NM_136237	CG9265	3.114
NM_136238	tadr	0.251
NM_136240	CG9259	-0.712
NM_136242	CG12050	1.812
NM_136243	CG9257	2.492
NM_136244	Nhe2	1.801
NM_136246	CG9253	2.728
NM_136248	CG9249	1.833
NM_136249	CG9248	2.987
NM_136250	CG9247	2.192
NM_136251	CG9246	2.540
NM_136252	CG43345	1.703
NM_136255	CG8679	-0.429
NM_136256	CG8678	3.222
NM_136257	CG8677	1.840
NM_136258	l(2)k14505	3.059
NM_136259	CG8671	3.930
NM_136261	Mio	4.376
NM_136263	CG8665	3.235
NM_136264	nrv3	2.282
NM_136265	CG17571	6.739
NM_136266	CG17570	6.225
NM_136267	Lamp1	6.766
NM_136271	CG2201	5.328
NM_136273	Cul-2	3.352
NM_136274	CG2225	-1.950
NM_136276	step	4.293
NM_136277	CG1416	4.924
NM_136289	CG3651	2.432
NM_136290	CG42748	4.633
NM_136292	CG42748	2.757
NM_136293	CG1832	4.362
NM_136294	CG3635	2.952
NM_136299	CG3262	3.877
NM_136300	RpL21	8.722
NM_136312	CG3107	3.278
NM_136314	gus	4.184
NM_136315	Atf6	2.704
NM_136319	d4	3.578
NM_136321	CG10465	4.233
NM_136323	CG10395	1.338
NM_136325	CG10417	4.280
NM_136326	CG42345	-0.467
NM_136330	CG11665	3.762
NM_136331	CG1344	3.094
NM_136332	l(2)NC136	4.549
NM_136335	kune	2.684
NM_136336	scaf	-0.510
NM_136337	CG17337	4.998
NM_136338	l(2)09851	3.209
NM_136339	CG7791	2.853
NM_136340	gp210	1.619
NM_136341	CG11163	4.518
NM_136346	CG7881	1.522
NM_136347	CG14471	0.699
NM_136348	Pngl	4.046
NM_136349	dream	5.575
NM_136356	CG7845	2.707
NM_136357	CG7849	0.792
NM_136359	Ars2	4.182
NM_136362	Cyp6w1	4.643
NM_136372	Bap170	2.143
NM_136373	Fmo-2	4.386
NM_136374	geminin	2.238
NM_136376	CG15908	1.906
NM_136377	CG9410	2.736
NM_136379	CG3271	2.165
NM_136380	CG17266	2.041
NM_136382	Tdc1	3.371
NM_136383	CG9422	2.289
NM_136384	CG3270	4.873
NM_136385	Mob4	3.999
NM_136386	CG3409	3.312
NM_136387	CG9430	2.531
NM_136388	phtf	2.365
NM_136389	Eb1	6.062
NM_136390	CG3420	3.814
NM_136391	CG9436	5.165
NM_136394	CG15237	2.356
NM_136395	ubl	3.138
NM_136396	koi	1.518
NM_136398	coro	5.345
NM_136401	Spn42Dc	4.171
NM_136404	CG3358	2.522
NM_136405	CG3194	3.247
NM_136408	Cyp6u1	3.543
NM_136409	CG17002	2.167
NM_136410	CG30159	4.027
NM_136412	pgant3	2.567
NM_136420	Gadd45	9.263
NM_136422	Br140	1.281
NM_136425	CG11107	3.548
NM_136426	CG1707	5.056
NM_136429	Eaf	2.617
NM_136432	CG11123	2.118
NM_136434	kappaB-Ras	1.402
NM_136435	CG30502	4.716
NM_136436	CG11125	0.079
NM_136438	CG11141	4.248
NM_136439	CG11127	1.925
NM_136440	p47	4.533
NM_136441	Aldh-III	4.750
NM_136443	CG1620	1.876
NM_136444	CG12736	1.674
NM_136445	az2	1.255
NM_136446	CG1603	1.578
NM_136448	CG2144	1.772
NM_136449	CG1600	5.854
NM_136450	Cyt-b5	7.335
NM_136452	CG1598	3.734
NM_136454	CG30499	2.867
NM_136455	Vps13	2.635
NM_136456	CG1360	1.303
NM_136457	CG1358	2.069
NM_136458	CG43340	2.087
NM_136461	CG17985	2.335
NM_136462	CG30491	2.117
NM_136465	CG2065	5.090
NM_136466	CG2064	6.443
NM_136467	CG12042	3.853
NM_136469	mRpL52	3.599
NM_136470	CG12107	4.253
NM_136471	U2A	2.592
NM_136472	CG1399	5.446
NM_136473	CG1941	3.976
NM_136475	CG1946	2.954
NM_136477	CG30497	4.765
NM_136478	CG12825	7.130
NM_136479	CG12824	3.923
NM_136480	CG1553	4.535
NM_136481	CG1550	2.437
NM_136482	CG1882	5.133
NM_136483	CG12822	2.279
NM_136486	CG12159	1.866
NM_136487	Kdm4A	1.062
NM_136488	CG8791	3.280
NM_136489	CG8728	3.697
NM_136494	CG2915	5.182
NM_136495	nito	2.535
NM_136497	CG8726	2.918
NM_136498	ACC	4.419
NM_136499	Nup44A	1.515
NM_136504	lig	4.236
NM_136506	CG8712	1.459
NM_136507	CG11210	4.219
NM_136508	Cul-4	2.716
NM_136509	CG18316	1.680
NM_136511	Nup50	3.410
NM_136513	Pbp49	2.117
NM_136515	Lpin	5.562
NM_136517	RagC	3.509
NM_136519	CG14757	0.304
NM_136534	CG2121	0.367
NM_136535	CSN7	3.207
NM_136536	Cyp4ad1	4.283
NM_136537	Mal-A4	5.421
NM_136538	Mal-A5	1.380
NM_136539	Mal-A7	7.617
NM_136540	Mal-A8	8.015
NM_136542	mtt	-0.798
NM_136544	CG12780	8.737
NM_136546	Cyp6a13	5.283
NM_136551	CG8735	3.351
NM_136553	Cirl	2.817
NM_136554	Vps25	4.025
NM_136556	CG14749	1.280
NM_136557	CG8635	3.972
NM_136558	CG8586	1.382
NM_136566	PGRP-SC2	8.598
NM_136567	CG8740	2.295
NM_136569	CG8272	1.871
NM_136570	sec31	3.642
NM_136572	CG13751	4.257
NM_136573	MrgBP	3.173
NM_136574	CG8258	6.108
NM_136577	CG30349	3.228
NM_136580	CG8243	2.937
NM_136581	CG8237	2.573
NM_136582	CG8235	3.304
NM_136583	CG8232	3.291
NM_136587	CG8230	3.655
NM_136588	CG8229	4.581
NM_136589	Tom7	5.186
NM_136597	CG8170	1.682
NM_136602	CG8083	5.785
NM_136607	CG8078	1.443
NM_136608	CG8777	1.304
NM_136609	Pmm45A	3.609
NM_136610	tsu	4.087
NM_136611	Mys45A	2.911
NM_136612	Phax	2.406
NM_136613	CG11784	-0.182
NM_136615	Hydr1	4.907
NM_136616	alc	5.017
NM_136617	CG8788	5.846
NM_136618	shrb	6.712
NM_136619	Prp38	2.800
NM_136620	CG8008	3.206
NM_136623	Rme-8	2.933
NM_136624	CG8026	5.668
NM_136625	CG8027	0.765
NM_136626	VhaAC45	6.952
NM_136628	Cyp4p2	5.152
NM_136631	CG2063	2.794
NM_136633	Mad1	3.272
NM_136634	Drep-2	-0.726
NM_136635	Myd88	4.856
NM_136638	l(2)03659	0.004
NM_136640	CG8801	5.998
NM_136643	prel	4.637
NM_136644	ced-6	3.449
NM_136647	Camta	0.922
NM_136651	CG1888	4.105
NM_136652	CG1809	5.502
NM_136655	CG1814	1.326
NM_136656	CG1868	1.095
NM_136657	Updo	4.013
NM_136658	CG12929	1.662
NM_136659	RpL31	8.660
NM_136660	CG1827	1.511
NM_136663	CG1902	4.966
NM_136665	CG30000	4.542
NM_136666	CG12926	5.696
NM_136670	CG42347	5.564
NM_136673	CG1698	4.560
NM_136674	CG1648	4.248
NM_136675	dila	0.513
NM_136677	CG1663	2.567
NM_136678	Lsm11	2.158
NM_136679	CG1665	3.836
NM_136680	CG1599	4.946
NM_136681	CG1667	2.631
NM_136682	CG1671	1.334
NM_136683	CG1516	4.886
NM_136684	CG1675	2.905
NM_136687	sec24	4.135
NM_136689	CG30007	0.850
NM_136690	CG1513	3.458
NM_136692	CG12140	4.880
NM_136693	Pal1	1.660
NM_136694	CG15863	2.366
NM_136695	CG1418	2.203
NM_136697	Adam	5.156
NM_136698	CG12134	1.990
NM_136699	CG12128	2.106
NM_136700	CG1407	3.633
NM_136701	CG12129	3.049
NM_136702	oys	4.753
NM_136703	sel	4.843
NM_136704	magu	2.326
NM_136705	CG2292	0.804
NM_136707	CG1371	3.052
NM_136710	RpLP0-like	3.748
NM_136711	CG11866	1.949
NM_136712	gem	4.586
NM_136715	CG18011	0.591
NM_136718	CG12214	4.426
NM_136725	CG12910	3.814
NM_136726	CAP	5.103
NM_136727	CAP	4.294
NM_136728	CAP	5.157
NM_136729	CG12909	1.987
NM_136731	Ndg	0.185
NM_136739	CG11825	-5.581
NM_136741	RanBPM	4.262
NM_136742	CG12895	3.309
NM_136744	Cyp49a1	2.785
NM_136745	Caf1-105	-0.514
NM_136747	trsn	2.908
NM_136748	CG17765	4.125
NM_136754	CG11883	1.427
NM_136755	Git	3.158
NM_136756	Elp2	1.992
NM_136757	CG12934	3.141
NM_136759	CG12338	4.211
NM_136760	CG7220	5.792
NM_136761	Mat1	2.467
NM_136764	wde	1.748
NM_136765	CG12935	1.853
NM_136766	CG7637	2.758
NM_136768	CG12341	3.022
NM_136769	CG7222	4.077
NM_136772	RpS15Ab	1.482
NM_136773	CG12343	2.750
NM_136774	CG12325	1.135
NM_136776	CG7686	3.922
NM_136777	CG30015	4.473
NM_136779	nclb	3.539
NM_136781	CG18004	1.957
NM_136783	CG30020	1.720
NM_136784	CG12942	0.303
NM_136785	CG7712	4.593
NM_136786	Rpb5	3.202
NM_136795	CG12391	3.109
NM_136796	CG9084	6.214
NM_136797	CG7737	1.587
NM_136798	metro	-0.399
NM_136806	Listericin	3.784
NM_136818	CG9067	1.803
NM_136820	CG13220	4.256
NM_136821	fbl6	1.634
NM_136823	CG42336	4.602
NM_136824	CG42336	5.284
NM_136826	CG7741	1.332
NM_136827	CG7745	2.359
NM_136828	sha	-1.120
NM_136829	lambdaTry	7.222
NM_136830	kappaTry	7.522
NM_136832	CG12384	5.812
NM_136833	ix	2.220
NM_136835	Tapdelta	4.936
NM_136838	CG9027	3.889
NM_136839	sprt	1.611
NM_136840	CG7759	0.925
NM_136842	CG7777	3.854
NM_136843	Egm	3.836
NM_136844	CG9005	1.729
NM_136845	CG9003	2.078
NM_136847	Roc2	1.553
NM_136849	Tret1-1	5.009
NM_136852	CG13197	3.357
NM_136858	CG13192	2.052
NM_136861	S2P	1.633
NM_136865	cuff	2.335
NM_136867	MCPH1	2.561
NM_136868	CG13189	4.016
NM_136871	CG8979	4.261
NM_136872	CG8290	1.634
NM_136874	CG8298	2.096
NM_136875	pds5	2.579
NM_136876	CG8321	4.501
NM_136877	Drep-1	-0.169
NM_136880	CG8888	3.593
NM_136884	CG18343	4.351
NM_136886	CG8378	2.230
NM_136889	CG8878	2.256
NM_136891	Prp8	3.010
NM_136893	EndoG	2.461
NM_136894	CG8860	4.691
NM_136895	wash	1.608
NM_136896	CG13175	4.757
NM_136899	Cyp6g1	8.912
NM_136902	CG8858	1.666
NM_136910	CG42700	-0.014
NM_136913	CG17739	1.476
NM_136915	CG13163	2.637
NM_136916	CG8841	2.068
NM_136917	garz	2.682
NM_136918	CG8490	1.286
NM_136919	Den1	3.434
NM_136920	CG8839	6.879
NM_136930	Cpr49Ae	5.907
NM_136935	CG8834	8.702
NM_136936	CG8520	3.623
NM_136937	CG8525	3.027
NM_136939	Nup54	1.287
NM_136940	CG8830	3.155
NM_136942	CG8545	2.778
NM_136945	Dh44-R2	3.321
NM_136950	CG8818	3.688
NM_136951	CG8569	1.228
NM_136952	Cyp301a1	1.621
NM_136953	Ak6	2.342
NM_136954	ClC-b	4.225
NM_136955	Sin3A	3.590
NM_136957	muskelin	1.153
NM_136958	spt4	5.858
NM_136960	CG8785	6.428
NM_136961	CG8778	3.494
NM_136962	CG8632	2.794
NM_136964	nemy	1.634
NM_136965	CG42708	7.136
NM_136966	CG8771	1.156
NM_136969	CG8768	2.177
NM_136972	CG42663	4.471
NM_136974	mRpL18	3.151
NM_136975	CG12374	11.774
NM_136976	Cyp9h1	3.030
NM_136978	CG17574	7.059
NM_136979	CG3790	0.279
NM_136980	CG3814	8.288
NM_136981	CG13319	2.171
NM_136982	sug	5.918
NM_136983	CG17019	3.742
NM_136984	CG13322	2.931
NM_136985	Sans	1.702
NM_136986	CG3884	9.363
NM_136987	CG13321	10.604
NM_136988	CG13323	10.697
NM_136989	CG13324	9.226
NM_136992	CG13325	7.155
NM_136997	CG15870	3.661
NM_136998	Spt-I	4.036
NM_137001	FLASH	-0.356
NM_137002	CG4627	1.509
NM_137003	CG4630	3.152
NM_137004	CG4646	3.128
NM_137005	Fsn	2.265
NM_137006	pex13	4.864
NM_137007	fsd	2.394
NM_137008	CG4670	4.632
NM_137010	CG4679	2.969
NM_137014	CG4716	2.828
NM_137015	CG10799	4.701
NM_137016	CG42319	2.113
NM_137020	CG4734	8.202
NM_137029	CG42321	3.248
NM_137030	Ser8	3.726
NM_137031	cbs	1.482
NM_137032	cbc	1.459
NM_137033	bbc	5.167
NM_137034	mars	-0.372
NM_137035	mip120	2.064
NM_137040	CG6145	4.304
NM_137042	Roe1	4.048
NM_137045	CG42807	6.793
NM_137046	CG6191	4.166
NM_137047	CG6197	2.772
NM_137059	CG13339	2.597
NM_137061	CG6337	5.686
NM_137063	CG6357	6.393
NM_137064	synaptogyrin	-0.364
NM_137066	CG6543	5.966
NM_137069	CG13343	2.293
NM_137070	CG16935	3.917
NM_137071	CG13344	0.980
NM_137073	CG13349	5.017
NM_137076	CG6701	5.438
NM_137078	CG8067	2.171
NM_137081	Prosap	1.359
NM_137083	Rcd1	3.401
NM_137084	pea	1.715
NM_137085	CG13016	2.216
NM_137086	CG8257	1.309
NM_137087	O-fut1	0.319
NM_137088	Tango7	5.424
NM_137089	CG8323	2.882
NM_137090	CG18327	2.978
NM_137091	CG18324	3.763
NM_137092	CG8331	6.034
NM_137093	CG30069	1.678
NM_137095	RpS23	9.011
NM_137096	CG8468	2.412
NM_137097	opa1-like	4.262
NM_137098	CG8485	2.372
NM_137099	CG8494	3.214
NM_137100	CG8503	1.826
NM_137101	CG8531	3.971
NM_137102	beta4GalNAcTA	4.258
NM_137103	CG8547	3.512
NM_137108	Shroom	5.993
NM_137109	CG8613	1.941
NM_137110	CG8617	2.089
NM_137111	Arc1	8.724
NM_137112	Arc2	6.882
NM_137113	Tfb1	3.477
NM_137118	CG17385	3.750
NM_137119	Sin1	2.392
NM_137124	Cpr51A	4.544
NM_137127	CG12868	7.609
NM_137128	Su(var)2-HP2	1.003
NM_137129	CG12863	1.251
NM_137132	CG10139	2.442
NM_137137	CG30479	3.999
NM_137141	CG12859	4.586
NM_137142	CG10153	2.299
NM_137144	Spred	2.670
NM_137147	CG10200	2.722
NM_137150	CG10209	3.045
NM_137151	SMC2	0.209
NM_137152	Ciao1	4.747
NM_137153	HPS1	0.934
NM_137155	Pcf11	3.597
NM_137156	Cyp6a23	6.364
NM_137158	Cyp6a20	4.704
NM_137159	Cyp6a21	3.526
NM_137160	Cyp317a1	3.532
NM_137161	CG10249	3.820
NM_137162	CG10253	4.175
NM_137163	Lap1	1.164
NM_137165	CG12424	3.365
NM_137166	pcs	3.123
NM_137169	chn	-0.376
NM_137170	CG8089	0.949
NM_137172	CG8090	1.799
NM_137173	CG11807	2.348
NM_137175	row	2.944
NM_137176	CG8093	5.917
NM_137177	CG11808	2.129
NM_137178	mRpL41	2.765
NM_137179	CG8079	3.359
NM_137184	CG8152	2.778
NM_137185	CG8155	1.485
NM_137190	SRPK	3.148
NM_137195	CG8180	1.037
NM_137199	GalNAc-T1	0.915
NM_137200	CG30467	2.106
NM_137201	CG8187	2.540
NM_137202	eIF2B-gamma	3.104
NM_137204	CG12963	7.102
NM_137205	CG8195	2.168
NM_137206	CG8204	1.001
NM_137207	CG8207	3.206
NM_137212	CG30089	-1.213
NM_137214	Zasp52	4.958
NM_137216	CG8249	3.827
NM_137217	tun	0.854
NM_137219	Gpo-1	4.313
NM_137220	bdg	2.438
NM_137221	CG8297	2.789
NM_137222	CG8299	5.811
NM_137223	Cyp4aa1	3.470
NM_137224	CG8366	1.723
NM_137226	CG8314	3.667
NM_137227	CG8315	4.315
NM_137228	CG8320	2.954
NM_137229	CG8370	2.255
NM_137230	CG8386	3.628
NM_137231	CG8388	1.984
NM_137232	CG8389	1.951
NM_137234	CG8397	4.582
NM_137235	CG8399	3.824
NM_137236	casp	3.539
NM_137240	CG8414	4.301
NM_137242	Got1	6.109
NM_137243	Aats-cys	3.274
NM_137247	lbk	2.164
NM_137248	CG8435	2.394
NM_137249	Ptp52F	4.828
NM_137250	CG8441	3.192
NM_137251	clu	3.199
NM_137252	calypso	1.442
NM_137253	CG8446	5.024
NM_137255	CG15706	3.843
NM_137269	CG7747	1.971
NM_137270	Atg9	2.493
NM_137273	CG8060	1.113
NM_137274	CG4282	1.961
NM_137275	CG7997	1.432
NM_137276	Nup62	2.560
NM_137277	wcd	1.557
NM_137292	RpS15	8.822
NM_137295	CG8311	4.517
NM_137296	CG8306	5.584
NM_137297	CG8303	1.769
NM_137299	CG5065	6.529
NM_137302	Picot	5.347
NM_137311	unc-104	0.550
NM_137314	CG5522	2.378
NM_137316	CG5550	10.860
NM_137318	IntS8	1.544
NM_137319	CG6426	3.599
NM_137327	CG6665	2.511
NM_137330	ste24b	2.531
NM_137331	ste24a	4.871
NM_137332	CG6796	2.102
NM_137333	NiPp1	2.203
NM_137334	CG6805	1.896
NM_137335	CG15609	3.658
NM_137336	CG8963	4.042
NM_137337	CG9640	0.742
NM_137339	CG9646	2.758
NM_137340	CG8950	2.563
NM_137341	CG6967	3.130
NM_137342	CG30460	1.282
NM_137343	CG6984	1.536
NM_137344	CG30456	6.602
NM_137345	CG15611	5.185
NM_137349	CG11400	5.187
NM_137360	CG6568	2.785
NM_137362	l(2)k01209	4.490
NM_137363	CG6550	2.294
NM_137364	CG4802	3.474
NM_137365	Bap55	3.042
NM_137370	CG14478	4.295
NM_137371	CG6522	1.586
NM_137373	veil	5.774
NM_137374	CG30104	1.329
NM_137378	CG4853	2.261
NM_137379	Apc10	1.420
NM_137380	CG4866	2.364
NM_137384	eIF3-S9	4.923
NM_137385	CG43370	-0.487
NM_137387	CG14480	2.757
NM_137388	ns2	3.640
NM_137389	CG14482	5.630
NM_137390	CG6484	6.632
NM_137391	CG14483	4.648
NM_137392	RhoGAP54D	-0.141
NM_137393	icln	1.949
NM_137398	eIF3-S8	5.560
NM_137399	CG6459	4.749
NM_137400	Sema-1b	2.550
NM_137402	HPS4	1.869
NM_137403	swi2	2.554
NM_137404	rdgBbeta	3.740
NM_137405	CG6424	4.566
NM_137408	Snx16	2.810
NM_137409	CG4975	0.034
NM_137410	CG4984	-0.004
NM_137412	CG6406	1.900
NM_137413	CG6401	2.284
NM_137414	CG4996	1.196
NM_137418	CG5002	3.926
NM_137420	CG5009	4.044
NM_137421	CG6370	5.048
NM_137423	CG18635	5.037
NM_137425	fab1	3.373
NM_137426	CG5033	3.051
NM_137427	CG5036	1.623
NM_137428	olf186-M	3.070
NM_137429	olf186-F	1.823
NM_137435	CG5084	3.619
NM_137436	CG10910	8.796
NM_137437	CG5773	2.886
NM_137438	CG5770	1.381
NM_137439	CG5767	5.925
NM_137440	CG14495	5.644
NM_137441	Muc55B	5.045
NM_137442	CG10911	12.362
NM_137443	CG10912	11.583
NM_137446	CG5757	3.142
NM_137447	CG5098	1.338
NM_137449	Sema-5c	1.665
NM_137450	CG17680	3.451
NM_137451	CG5742	2.477
NM_137452	adp	1.260
NM_137453	CG10914	1.198
NM_137455	CG10915	2.049
NM_137456	Nup75	2.349
NM_137458	Dgp-1	3.688
NM_137459	CG10916	4.147
NM_137460	CG5726	2.711
NM_137462	CG5721	3.640
NM_137465	CG14500	9.071
NM_137479	GstE1	5.791
NM_137481	GstE3	6.867
NM_137483	GstE5	4.362
NM_137484	GstE6	7.950
NM_137485	GstE7	5.999
NM_137486	GstE8	5.843
NM_137487	CG5174	5.346
NM_137488	CG12263	1.683
NM_137489	CG30118	4.132
NM_137490	CG5189	2.784
NM_137491	CG5190	2.300
NM_137493	CG30116	0.802
NM_137494	CG30116	0.791
NM_137495	CG5224	4.186
NM_137496	CG43066	-0.339
NM_137497	CG10924	0.947
NM_137502	CG5323	3.692
NM_137505	CG5335	6.517
NM_137506	Atg7	1.495
NM_137507	sec6	3.033
NM_137508	Eip55E	5.518
NM_137509	CG5482	5.021
NM_137510	CG30122	4.675
NM_137511	SP2637	3.321
NM_137512	Gint3	3.958
NM_137515	CG42856	1.263
NM_137517	CG42856	1.591
NM_137518	CG15073	1.642
NM_137519	CG15087	2.074
NM_137520	List	-0.972
NM_137526	Cyp12b2	3.384
NM_137527	CG42351	1.729
NM_137528	Mctp	1.848
NM_137529	CG15093	5.994
NM_137531	CG15094	-0.091
NM_137532	CG15096	4.065
NM_137535	CG15098	8.909
NM_137536	CG15083	3.866
NM_137537	CG15099	4.330
NM_137538	CG15100	4.222
NM_137539	CG15084	1.618
NM_137541	Jheh1	3.081
NM_137542	Jheh2	3.009
NM_137543	Jheh3	5.901
NM_137544	Topors	1.831
NM_137546	abba	2.605
NM_137551	CG15117	4.592
NM_137552	CG15118	4.207
NM_137553	CG15111	5.201
NM_137554	CG10737	4.259
NM_137555	hppy	2.854
NM_137556	CG7137	0.817
NM_137558	CG11906	2.250
NM_137563	mip40	1.775
NM_137564	Tab2	4.925
NM_137565	CG7461	5.597
NM_137566	endoB	0.511
NM_137567	Rgk1	4.295
NM_137569	CG11961	6.464
NM_137570	CG10051	3.046
NM_137571	CG9416	4.037
NM_137572	CG10062	4.862
NM_137575	CG11257	0.947
NM_137576	cer	3.419
NM_137578	CG7744	1.696
NM_137581	CG11242	3.617
NM_137583	hpo	1.623
NM_137585	CG11007	2.706
NM_137595	isopeptidase-T-3	0.872
NM_137597	CG15128	3.007
NM_137600	Obp56d	5.332
NM_137608	CG16898	5.554
NM_137616	CG11208	5.516
NM_137618	CG9864	4.115
NM_137619	CG11055	3.155
NM_137620	CG8908	0.990
NM_137623	CG9143	0.785
NM_137624	CG9090	2.038
NM_137625	CG16868	-1.190
NM_137627	CG11200	5.043
NM_137628	CG13868	6.514
NM_137630	CG8920	3.156
NM_137631	CG8920	2.931
NM_137632	CG8929	3.431
NM_137640	CG18067	5.557
NM_137649	Hil	0.924
NM_137650	CG9945	2.467
NM_137651	CG11180	1.686
NM_137652	CG16742	1.413
NM_137655	rig	2.080
NM_137656	maf-S	5.035
NM_137657	CG11110	1.636
NM_137659	DMAP1	3.450
NM_137660	CG16799	3.954
NM_137664	Fem-1	3.280
NM_137665	CG30152	4.028
NM_137673	CG17999	2.646
NM_137674	CG9993	4.176
NM_137678	Ipk1	0.760
NM_137684	CG9344	3.143
NM_137690	CG10543	1.283
NM_137691	CG9346	2.842
NM_137692	CG3295	3.223
NM_137693	RIC-3	1.658
NM_137694	CG9350	5.571
NM_137695	cpa	6.221
NM_137696	CG15653	3.296
NM_137697	mRpL54	3.000
NM_137698	Cht8	6.765
NM_137699	Cht9	6.063
NM_137700	CG10527	4.785
NM_137701	CG4030	2.851
NM_137704	CG9394	3.618
NM_137707	Magi	-0.019
NM_137709	CG9418	2.522
NM_137711	CG30389	2.918
NM_137712	CG30389	2.895
NM_137713	CG4266	3.814
NM_137714	CG9437	2.217
NM_137715	LSm1	2.999
NM_137717	CG15658	5.072
NM_137718	Glycogenin	4.598
NM_137719	CG4302	4.582
NM_137720	CG15661	3.174
NM_137721	ASPP	1.002
NM_137726	CG10069	3.454
NM_137727	CG10505	3.287
NM_137728	CG30392	3.895
NM_137730	CG42672	3.033
NM_137732	CG9754	0.543
NM_137733	CG9485	1.104
NM_137734	CG30394	2.819
NM_137735	CG30394	2.832
NM_137739	CG10795	2.456
NM_137740	EfSec	1.090
NM_137741	CG10496	1.706
NM_137742	CG10494	1.140
NM_137746	CG10433	3.662
NM_137747	CG15673	3.079
NM_137748	mahj	2.542
NM_137749	CG15674	3.323
NM_137750	CG10321	4.118
NM_137751	CG10082	5.304
NM_137752	CG10320	6.045
NM_137753	Rae1	3.820
NM_137754	pirk	7.294
NM_137756	CG9865	4.013
NM_137757	NC2alpha	3.108
NM_137760	CG10306	5.329
NM_137762	Tim10	5.110
NM_137763	CG17922	4.095
NM_137764	LBR	0.613
NM_137769	CG4363	9.743
NM_137770	CG4377	8.491
NM_137776	CG13488	2.552
NM_137780	CG9304	2.432
NM_137788	Snp	2.928
NM_137790	CG11474	2.411
NM_137791	CG2921	2.701
NM_137792	GlcT-1	2.518
NM_137794	CG11073	0.685
NM_137795	CG6613	2.762
NM_137796	Vrp1	5.369
NM_137798	GM130	3.185
NM_137801	Fmr1	3.386
NM_137802	CG3045	1.147
