transcript_name	Gene_name	RAL-229-Challenged
NM_136337	CG17337	4.982
NM_136338	l(2)09851	3.522
NM_136339	CG7791	3.276
NM_136340	gp210	1.308
NM_136341	CG11163	4.482
NM_136346	CG7881	1.047
NM_136347	CG14471	-0.126
NM_136348	Pngl	4.313
NM_136349	dream	5.941
NM_136356	CG7845	3.368
NM_136357	CG7849	1.597
NM_136359	Ars2	4.394
NM_136362	Cyp6w1	2.914
NM_136372	Bap170	2.089
NM_136373	Fmo-2	5.070
NM_136374	geminin	2.618
NM_136376	CG15908	2.081
NM_136377	CG9410	3.598
NM_136379	CG3271	2.640
NM_136380	CG17266	2.666
NM_136382	Tdc1	3.817
NM_136383	CG9422	2.798
NM_136384	CG3270	4.632
NM_136385	Mob4	4.278
NM_136386	CG3409	2.933
NM_136387	CG9430	0.250
NM_136388	phtf	1.979
NM_136389	Eb1	6.285
NM_136390	CG3420	4.384
NM_136391	CG9436	5.132
NM_136394	CG15237	3.123
NM_136395	ubl	3.870
NM_136396	koi	1.353
NM_136398	coro	5.557
NM_136401	Spn42Dc	4.288
NM_136404	CG3358	2.837
NM_136405	CG3194	3.607
NM_136408	Cyp6u1	3.573
NM_136409	CG17002	2.674
NM_136410	CG30159	4.204
NM_136412	pgant3	3.114
NM_136420	Gadd45	9.511
NM_136422	Br140	1.282
NM_136425	CG11107	3.655
NM_136426	CG1707	5.523
NM_136429	Eaf	2.439
NM_136432	CG11123	2.359
NM_136434	kappaB-Ras	1.358
NM_136435	CG30502	5.467
NM_136436	CG11125	0.107
NM_136438	CG11141	3.932
NM_136439	CG11127	2.417
NM_136440	p47	4.676
NM_136441	Aldh-III	4.624
NM_136443	CG1620	2.233
NM_136444	CG12736	2.238
NM_136445	az2	2.000
NM_136446	CG1603	2.292
NM_136448	CG2144	2.034
NM_136449	CG1600	7.858
NM_136450	Cyt-b5	7.622
NM_136452	CG1598	4.320
NM_136454	CG30499	3.759
NM_136455	Vps13	2.252
NM_136456	CG1360	1.656
NM_136457	CG1358	2.233
NM_136458	CG43340	1.057
NM_136461	CG17985	2.725
NM_136462	CG30491	2.575
NM_136465	CG2065	5.576
NM_136466	CG2064	7.698
NM_136467	CG12042	4.489
NM_136469	mRpL52	4.197
NM_136470	CG12107	5.102
NM_136471	U2A	3.128
NM_136472	CG1399	5.088
NM_136473	CG1941	3.844
NM_136475	CG1946	1.809
NM_136477	CG30497	4.003
NM_136478	CG12825	8.202
NM_136479	CG12824	4.878
NM_136480	CG1553	3.794
NM_136481	CG1550	2.859
NM_136482	CG1882	6.247
NM_136483	CG12822	2.695
NM_136486	CG12159	2.326
NM_136487	Kdm4A	1.582
NM_136488	CG8791	3.751
NM_136489	CG8728	4.037
NM_136494	CG2915	5.496
NM_136495	nito	2.326
NM_136497	CG8726	2.687
NM_136498	ACC	3.792
NM_136499	Nup44A	1.958
NM_136504	lig	3.857
NM_136506	CG8712	2.230
NM_136507	CG11210	4.581
NM_136508	Cul-4	2.936
NM_136509	CG18316	2.297
NM_136511	Nup50	3.662
NM_136513	Pbp49	2.650
NM_136515	Lpin	5.373
NM_136517	RagC	3.951
NM_136519	CG14757	2.022
NM_136534	CG2121	-0.740
NM_136535	CSN7	3.709
NM_136536	Cyp4ad1	3.955
NM_136537	Mal-A4	5.449
NM_136538	Mal-A5	1.817
NM_136539	Mal-A7	8.724
NM_136540	Mal-A8	9.054
NM_136542	mtt	0.050
NM_136544	CG12780	9.307
NM_136546	Cyp6a13	5.472
NM_136551	CG8735	3.914
NM_136553	Cirl	2.482
NM_136554	Vps25	2.240
NM_136556	CG14749	2.253
NM_136557	CG8635	4.379
NM_136558	CG8586	1.630
NM_136566	PGRP-SC2	7.508
NM_136567	CG8740	1.927
NM_136569	CG8272	2.260
NM_136570	sec31	3.702
NM_136572	CG13751	5.293
NM_136573	MrgBP	3.180
NM_136574	CG8258	6.394
NM_136577	CG30349	3.149
NM_136580	CG8243	3.326
NM_136581	CG8237	2.904
NM_136582	CG8235	3.943
NM_136583	CG8232	3.385
NM_136587	CG8230	3.957
NM_136588	CG8229	4.592
NM_136589	Tom7	5.765
NM_136597	CG8170	1.266
NM_136602	CG8083	5.078
NM_136607	CG8078	2.080
NM_136608	CG8777	1.509
NM_136609	Pmm45A	4.208
NM_136610	tsu	4.778
NM_136611	Mys45A	3.067
NM_136612	Phax	3.090
NM_136613	CG11784	1.712
NM_136615	Hydr1	5.324
NM_136616	alc	5.433
NM_136617	CG8788	5.760
NM_136618	shrb	7.175
NM_136619	Prp38	3.511
NM_136620	CG8008	3.260
NM_136623	Rme-8	2.771
NM_136624	CG8026	6.776
NM_136625	CG8027	1.026
NM_136626	VhaAC45	7.109
NM_136628	Cyp4p2	5.624
NM_136631	CG2063	3.383
NM_136633	Mad1	3.339
NM_136634	Drep-2	-0.537
NM_136635	Myd88	4.721
NM_136638	l(2)03659	-0.633
NM_136640	CG8801	6.196
NM_136643	prel	4.826
NM_136644	ced-6	3.222
NM_136647	Camta	-0.126
NM_136651	CG1888	3.536
NM_136652	CG1809	4.978
NM_136655	CG1814	1.488
NM_136656	CG1868	1.639
NM_136657	Updo	4.472
NM_136658	CG12929	2.572
NM_136659	RpL31	8.929
NM_136660	CG1827	2.196
NM_136663	CG1902	5.466
NM_136665	CG30000	5.496
NM_136666	CG12926	6.151
NM_136670	CG42347	5.603
NM_136673	CG1698	4.845
NM_136674	CG1648	4.267
NM_136675	dila	1.257
NM_136677	CG1663	2.634
NM_136678	Lsm11	3.003
NM_136679	CG1665	4.727
NM_136680	CG1599	5.304
NM_136681	CG1667	3.325
NM_136682	CG1671	1.835
NM_136683	CG1516	4.030
NM_136684	CG1675	3.186
NM_136687	sec24	3.971
NM_136689	CG30007	1.367
NM_136690	CG1513	3.515
NM_136692	CG12140	4.687
NM_136693	Pal1	2.010
NM_136694	CG15863	2.558
NM_136695	CG1418	2.722
NM_136697	Adam	5.847
NM_136698	CG12134	2.339
NM_136699	CG12128	2.765
NM_136700	CG1407	3.709
NM_136701	CG12129	3.510
NM_136702	oys	4.711
NM_136703	sel	5.103
NM_136704	magu	1.925
NM_136705	CG2292	0.998
NM_136707	CG1371	3.012
NM_136710	RpLP0-like	4.228
NM_136711	CG11866	1.964
NM_136712	gem	3.940
NM_136715	CG18011	2.127
NM_136718	CG12214	4.416
NM_136725	CG12910	4.146
NM_136726	CAP	5.020
NM_136727	CAP	3.982
NM_136728	CAP	5.077
NM_136729	CG12909	2.259
NM_136731	Ndg	0.091
NM_136739	CG11825	3.737
NM_136741	RanBPM	4.302
NM_136742	CG12895	3.591
NM_136744	Cyp49a1	2.519
NM_136745	Caf1-105	0.108
NM_136747	trsn	3.357
NM_136748	CG17765	4.473
NM_136754	CG11883	0.247
NM_136755	Git	3.307
NM_136756	Elp2	2.282
NM_136757	CG12934	3.882
NM_136759	CG12338	4.568
NM_136760	CG7220	5.792
NM_136761	Mat1	2.960
NM_136764	wde	1.694
NM_136765	CG12935	2.667
NM_136766	CG7637	3.095
NM_136768	CG12341	3.422
NM_136769	CG7222	4.708
NM_136772	RpS15Ab	2.117
NM_136773	CG12343	3.043
NM_136774	CG12325	1.411
NM_136776	CG7686	4.378
NM_136777	CG30015	3.357
NM_136779	nclb	3.979
NM_136781	CG18004	2.538
NM_136783	CG30020	1.680
NM_136784	CG12942	1.197
NM_136785	CG7712	5.249
NM_136786	Rpb5	3.546
NM_136795	CG12391	3.387
NM_136796	CG9084	6.179
NM_136797	CG7737	2.052
NM_136798	metro	0.808
NM_136806	Listericin	4.497
NM_136818	CG9067	2.441
NM_136820	CG13220	4.828
NM_136821	fbl6	1.235
NM_136823	CG42336	4.961
NM_136824	CG42336	5.493
NM_136826	CG7741	2.181
NM_136827	CG7745	2.964
NM_136828	sha	-0.836
NM_136829	lambdaTry	6.175
NM_136830	kappaTry	6.949
NM_136832	CG12384	6.186
NM_136833	ix	2.842
NM_136835	Tapdelta	5.765
NM_136838	CG9027	3.910
NM_136839	sprt	1.161
NM_136840	CG7759	1.106
NM_136842	CG7777	3.527
NM_136843	Egm	4.323
NM_136844	CG9005	1.127
NM_136845	CG9003	2.406
NM_136847	Roc2	2.419
NM_136849	Tret1-1	4.747
NM_136852	CG13197	3.642
NM_136858	CG13192	2.980
NM_136861	S2P	2.432
NM_136865	cuff	4.225
NM_136867	MCPH1	2.413
NM_136868	CG13189	3.829
NM_136871	CG8979	4.680
NM_136872	CG8290	1.306
NM_136874	CG8298	2.590
NM_136875	pds5	2.282
NM_136876	CG8321	4.443
NM_136877	Drep-1	1.020
NM_136880	CG8888	3.367
NM_136884	CG18343	5.101
NM_136886	CG8378	2.643
NM_136889	CG8878	2.246
NM_136891	Prp8	2.682
NM_136893	EndoG	3.248
NM_136894	CG8860	5.388
NM_136895	wash	1.739
NM_136896	CG13175	4.920
NM_136899	Cyp6g1	10.408
NM_136902	CG8858	1.879
NM_136910	CG42700	-0.852
NM_136913	CG17739	0.822
NM_136915	CG13163	3.294
NM_136916	CG8841	2.298
NM_136917	garz	2.302
NM_136918	CG8490	2.595
NM_136919	Den1	3.719
NM_136920	CG8839	6.812
NM_136930	Cpr49Ae	5.452
NM_136935	CG8834	8.813
NM_136936	CG8520	4.086
NM_136937	CG8525	4.151
NM_136939	Nup54	2.030
NM_136940	CG8830	3.149
NM_136942	CG8545	2.544
NM_136945	Dh44-R2	2.844
NM_136950	CG8818	3.981
NM_136951	CG8569	1.770
NM_136952	Cyp301a1	2.487
NM_136953	Ak6	2.590
NM_136954	ClC-b	3.872
NM_136955	Sin3A	2.954
NM_136957	muskelin	1.851
NM_136958	spt4	5.656
NM_136960	CG8785	5.903
NM_136961	CG8778	4.118
NM_136962	CG8632	3.346
NM_136964	nemy	1.516
NM_136965	CG42708	6.513
NM_136966	CG8771	0.929
NM_136969	CG8768	2.624
NM_136972	CG42663	3.553
NM_136974	mRpL18	3.399
NM_136975	CG12374	11.855
NM_136976	Cyp9h1	3.659
NM_136978	CG17574	7.660
NM_136979	CG3790	0.239
NM_136980	CG3814	8.479
NM_136981	CG13319	3.204
NM_136982	sug	7.001
NM_136983	CG17019	4.207
NM_136984	CG13322	3.170
NM_136985	Sans	1.221
NM_136986	CG3884	9.615
NM_136987	CG13321	10.706
NM_136988	CG13323	10.767
NM_136989	CG13324	9.588
NM_136992	CG13325	5.092
NM_136997	CG15870	5.351
NM_136998	Spt-I	5.788
NM_137001	FLASH	0.245
NM_137002	CG4627	1.795
NM_137003	CG4630	2.854
NM_137004	CG4646	3.509
NM_137005	Fsn	2.818
NM_137006	pex13	5.008
NM_137007	fsd	2.887
NM_137008	CG4670	5.032
NM_137010	CG4679	3.242
NM_137014	CG4716	2.514
NM_137015	CG10799	4.995
NM_137016	CG42319	1.263
NM_137020	CG4734	5.631
NM_137029	CG42321	2.791
NM_137030	Ser8	4.048
NM_137031	cbs	2.260
NM_137032	cbc	2.055
NM_137033	bbc	4.933
NM_137034	mars	-0.293
NM_137035	mip120	2.415
NM_137040	CG6145	5.158
NM_137042	Roe1	4.458
NM_137045	CG42807	7.678
NM_137046	CG6191	4.894
NM_137047	CG6197	2.943
NM_137059	CG13339	3.142
NM_137061	CG6337	5.488
NM_137063	CG6357	8.926
NM_137064	synaptogyrin	2.209
NM_137066	CG6543	6.048
NM_137069	CG13343	2.932
NM_137070	CG16935	4.175
NM_137071	CG13344	1.467
NM_137073	CG13349	5.132
NM_137076	CG6701	4.809
NM_137078	CG8067	2.683
NM_137081	Prosap	0.520
NM_137083	Rcd1	3.347
NM_137084	pea	1.825
NM_137085	CG13016	2.411
NM_137086	CG8257	1.800
NM_137087	O-fut1	1.072
NM_137088	Tango7	5.655
NM_137089	CG8323	3.215
NM_137090	CG18327	3.602
NM_137091	CG18324	4.096
NM_137092	CG8331	6.637
NM_137093	CG30069	1.704
NM_137095	RpS23	9.382
NM_137096	CG8468	0.837
NM_137097	opa1-like	4.664
NM_137098	CG8485	2.802
NM_137099	CG8494	3.405
NM_137100	CG8503	2.012
NM_137101	CG8531	4.358
NM_137102	beta4GalNAcTA	3.845
NM_137103	CG8547	3.463
NM_137108	Shroom	5.834
NM_137109	CG8613	1.939
NM_137110	CG8617	2.212
NM_137111	Arc1	10.104
NM_137112	Arc2	8.087
NM_137113	Tfb1	3.962
NM_137118	CG17385	3.958
NM_137119	Sin1	2.654
NM_137124	Cpr51A	4.574
NM_137127	CG12868	8.703
NM_137128	Su(var)2-HP2	0.886
NM_137129	CG12863	1.768
NM_137132	CG10139	2.965
NM_137137	CG30479	3.855
NM_137141	CG12859	5.104
NM_137142	CG10153	3.184
NM_137144	Spred	2.798
NM_137147	CG10200	3.107
NM_137150	CG10209	3.127
NM_137151	SMC2	1.284
NM_137152	Ciao1	5.048
NM_137153	HPS1	1.672
NM_137155	Pcf11	3.407
NM_137156	Cyp6a23	5.506
NM_137158	Cyp6a20	5.180
NM_137159	Cyp6a21	4.234
NM_137160	Cyp317a1	3.393
NM_137161	CG10249	3.477
NM_137162	CG10253	3.665
NM_137163	Lap1	1.139
NM_137165	CG12424	3.247
NM_137166	pcs	3.373
NM_137169	chn	0.012
NM_137170	CG8089	1.228
NM_137172	CG8090	2.263
NM_137173	CG11807	2.810
NM_137175	row	2.686
NM_137176	CG8093	6.454
NM_137177	CG11808	2.770
NM_137178	mRpL41	3.164
NM_137179	CG8079	2.402
NM_137184	CG8152	3.210
NM_137185	CG8155	1.364
NM_137190	SRPK	2.885
NM_137195	CG8180	1.643
NM_137199	GalNAc-T1	1.284
NM_137200	CG30467	2.652
NM_137201	CG8187	2.838
NM_137202	eIF2B-gamma	3.493
NM_137204	CG12963	7.232
NM_137205	CG8195	2.154
NM_137206	CG8204	1.645
NM_137207	CG8207	4.002
NM_137212	CG30089	-1.414
NM_137214	Zasp52	4.593
NM_137216	CG8249	3.998
NM_137217	tun	1.384
NM_137219	Gpo-1	4.739
NM_137220	bdg	2.526
NM_137221	CG8297	3.349
NM_137222	CG8299	4.401
NM_137223	Cyp4aa1	2.972
NM_137224	CG8366	2.084
NM_137226	CG8314	4.405
NM_137227	CG8315	5.045
NM_137228	CG8320	4.032
NM_137229	CG8370	1.850
NM_137230	CG8386	4.127
NM_137231	CG8388	2.325
NM_137232	CG8389	2.285
NM_137234	CG8397	5.120
NM_137235	CG8399	3.705
NM_137236	casp	4.067
NM_137240	CG8414	3.210
NM_137242	Got1	6.326
NM_137243	Aats-cys	3.425
NM_137247	lbk	1.449
NM_137248	CG8435	2.832
NM_137249	Ptp52F	4.463
NM_137250	CG8441	3.778
NM_137251	clu	2.567
NM_137252	calypso	2.198
NM_137253	CG8446	5.183
NM_137255	CG15706	3.228
NM_137269	CG7747	2.391
NM_137270	Atg9	2.544
NM_137273	CG8060	1.562
NM_137274	CG4282	2.062
NM_137275	CG7997	1.799
NM_137276	Nup62	2.946
NM_137277	wcd	2.074
NM_137292	RpS15	9.419
NM_137295	CG8311	5.263
NM_137296	CG8306	5.638
NM_137297	CG8303	1.537
NM_137299	CG5065	6.559
NM_137302	Picot	5.770
NM_137311	unc-104	0.521
NM_137314	CG5522	2.711
NM_137316	CG5550	9.741
NM_137318	IntS8	1.810
NM_137319	CG6426	3.686
NM_137327	CG6665	3.044
NM_137330	ste24b	2.748
NM_137331	ste24a	5.142
NM_137332	CG6796	2.529
NM_137333	NiPp1	2.599
NM_137334	CG6805	2.318
NM_137335	CG15609	3.543
NM_137336	CG8963	4.130
NM_137337	CG9640	1.714
NM_137339	CG9646	3.491
NM_137340	CG8950	1.228
NM_137341	CG6967	0.952
NM_137342	CG30460	0.272
NM_137343	CG6984	2.326
NM_137344	CG30456	6.544
NM_137345	CG15611	5.255
NM_137349	CG11400	5.054
NM_137360	CG6568	3.070
NM_137362	l(2)k01209	3.925
NM_137363	CG6550	2.479
NM_137364	CG4802	4.010
NM_137365	Bap55	3.267
NM_137370	CG14478	4.043
NM_137371	CG6522	1.694
NM_137373	veil	5.984
NM_137374	CG30104	2.987
NM_137378	CG4853	2.624
NM_137379	Apc10	1.988
NM_137380	CG4866	2.987
NM_137384	eIF3-S9	5.698
NM_137385	CG43370	0.946
NM_137387	CG14480	3.153
NM_137388	ns2	3.852
NM_137389	CG14482	6.105
NM_137390	CG6484	8.568
NM_137391	CG14483	6.118
NM_137392	RhoGAP54D	0.521
NM_137393	icln	2.389
NM_137398	eIF3-S8	5.365
NM_137399	CG6459	5.166
NM_137400	Sema-1b	2.648
NM_137402	HPS4	1.621
NM_137403	swi2	2.255
NM_137404	rdgBbeta	3.795
NM_137405	CG6424	4.302
NM_137408	Snx16	3.154
NM_137409	CG4975	0.063
NM_137410	CG4984	-0.280
NM_137412	CG6406	2.338
NM_137413	CG6401	2.388
NM_137414	CG4996	1.434
NM_137418	CG5002	4.188
NM_137420	CG5009	4.120
NM_137421	CG6370	5.106
NM_137423	CG18635	5.105
NM_137425	fab1	2.800
NM_137426	CG5033	3.046
NM_137427	CG5036	1.479
NM_137428	olf186-M	3.037
NM_137429	olf186-F	2.492
NM_137435	CG5084	3.740
NM_137436	CG10910	8.838
NM_137437	CG5773	4.499
NM_137438	CG5770	1.668
NM_137439	CG5767	7.587
NM_137440	CG14495	5.721
NM_137441	Muc55B	3.316
NM_137442	CG10911	12.434
NM_137443	CG10912	11.254
NM_137446	CG5757	3.334
NM_137447	CG5098	1.218
NM_137449	Sema-5c	1.723
NM_137450	CG17680	3.863
NM_137451	CG5742	2.423
NM_137452	adp	1.804
NM_137453	CG10914	1.592
NM_137455	CG10915	2.315
NM_137456	Nup75	2.876
NM_137458	Dgp-1	4.249
NM_137459	CG10916	5.142
NM_137460	CG5726	2.789
NM_137462	CG5721	4.148
NM_137465	CG14500	5.179
NM_137479	GstE1	6.632
NM_137481	GstE3	7.384
NM_137483	GstE5	6.338
NM_137484	GstE6	8.368
NM_137485	GstE7	5.680
NM_137486	GstE8	6.385
NM_137487	CG5174	5.406
NM_137488	CG12263	1.838
NM_137489	CG30118	3.361
NM_137490	CG5189	2.868
NM_137491	CG5190	2.893
NM_137493	CG30116	-0.715
NM_137494	CG30116	-0.729
NM_137495	CG5224	5.265
NM_137496	CG43066	-0.234
NM_137497	CG10924	2.556
NM_137502	CG5323	4.207
NM_137505	CG5335	6.526
NM_137506	Atg7	1.859
NM_137507	sec6	3.400
NM_137508	Eip55E	4.784
NM_137509	CG5482	5.123
NM_137510	CG30122	4.335
NM_137511	SP2637	3.306
NM_137512	Gint3	4.338
NM_137515	CG42856	0.666
NM_137517	CG42856	1.273
NM_137518	CG15073	2.025
NM_137519	CG15087	2.510
NM_137520	List	1.254
NM_137526	Cyp12b2	3.247
NM_137527	CG42351	2.012
NM_137528	Mctp	1.867
NM_137529	CG15093	5.561
NM_137531	CG15094	4.345
NM_137532	CG15096	5.704
NM_137535	CG15098	9.022
NM_137536	CG15083	4.086
NM_137537	CG15099	3.865
NM_137538	CG15100	4.536
NM_137539	CG15084	2.162
NM_137541	Jheh1	5.732
NM_137542	Jheh2	5.197
NM_137543	Jheh3	6.040
NM_137544	Topors	2.072
NM_137546	abba	2.482
NM_137551	CG15117	4.633
NM_137552	CG15118	4.546
NM_137553	CG15111	5.614
NM_137554	CG10737	3.957
NM_137555	hppy	2.865
NM_137556	CG7137	1.703
NM_137558	CG11906	2.879
NM_137563	mip40	2.293
NM_137564	Tab2	4.813
NM_137565	CG7461	5.682
NM_137566	endoB	0.530
NM_137567	Rgk1	4.567
NM_137569	CG11961	6.543
NM_137570	CG10051	2.275
NM_137571	CG9416	3.192
NM_137572	CG10062	4.031
NM_137575	CG11257	1.628
NM_137576	cer	4.065
NM_137578	CG7744	1.716
NM_137581	CG11242	4.066
NM_137583	hpo	1.781
NM_137585	CG11007	3.255
NM_137595	isopeptidase-T-3	1.051
NM_137597	CG15128	1.326
NM_137600	Obp56d	6.080
NM_137608	CG16898	8.320
NM_137616	CG11208	5.366
NM_137618	CG9864	3.445
NM_137619	CG11055	3.239
NM_137620	CG8908	-0.482
NM_137623	CG9143	1.999
NM_137624	CG9090	2.304
NM_137625	CG16868	0.742
NM_137627	CG11200	4.594
NM_137628	CG13868	7.243
NM_137630	CG8920	3.496
NM_137631	CG8920	3.618
NM_137632	CG8929	3.308
NM_137640	CG18067	6.820
NM_137649	Hil	1.352
NM_137650	CG9945	2.908
NM_137651	CG11180	1.865
NM_137652	CG16742	1.032
NM_137655	rig	1.872
NM_137656	maf-S	5.128
NM_137657	CG11110	2.737
NM_137659	DMAP1	3.550
NM_137660	CG16799	3.650
NM_137664	Fem-1	3.073
NM_137665	CG30152	4.740
NM_137673	CG17999	3.253
NM_137674	CG9993	4.439
NM_137678	Ipk1	1.055
NM_137684	CG9344	3.553
NM_137690	CG10543	0.369
NM_137691	CG9346	3.186
NM_137692	CG3295	3.535
NM_137693	RIC-3	1.795
NM_137694	CG9350	5.580
NM_137695	cpa	6.701
NM_137696	CG15653	3.801
NM_137697	mRpL54	3.461
NM_137698	Cht8	6.066
NM_137699	Cht9	5.895
NM_137700	CG10527	5.695
NM_137701	CG4030	3.562
NM_137704	CG9394	4.695
NM_137707	Magi	0.151
NM_137709	CG9418	3.033
NM_137711	CG30389	2.442
NM_137712	CG30389	2.435
NM_137713	CG4266	3.901
NM_137714	CG9437	2.638
NM_137715	LSm1	3.716
NM_137717	CG15658	4.988
NM_137718	Glycogenin	4.621
NM_137719	CG4302	4.801
NM_137720	CG15661	1.679
NM_137721	ASPP	1.309
NM_137726	CG10069	1.862
NM_137727	CG10505	1.360
NM_137728	CG30392	4.819
NM_137730	CG42672	2.661
NM_137732	CG9754	0.883
NM_137733	CG9485	0.620
NM_137734	CG30394	2.785
NM_137735	CG30394	2.751
NM_137739	CG10795	3.417
NM_137740	EfSec	1.523
NM_137741	CG10496	1.733
NM_137742	CG10494	1.843
NM_137746	CG10433	3.951
NM_137747	CG15673	4.298
NM_137748	mahj	2.306
NM_137749	CG15674	3.935
NM_137750	CG10321	3.954
NM_137751	CG10082	4.878
NM_137752	CG10320	5.882
NM_137753	Rae1	3.352
NM_137754	pirk	6.456
NM_137756	CG9865	3.697
NM_137757	NC2alpha	3.155
NM_137760	CG10306	5.832
NM_137762	Tim10	5.759
NM_137763	CG17922	0.070
NM_137764	LBR	0.585
NM_137769	CG4363	9.831
NM_137770	CG4377	9.075
NM_137776	CG13488	1.524
NM_137780	CG9304	3.438
NM_137788	Snp	3.334
NM_137790	CG11474	3.090
NM_137791	CG2921	3.374
NM_137792	GlcT-1	4.330
NM_137794	CG11073	-0.085
NM_137795	CG6613	3.321
NM_137796	Vrp1	4.351
NM_137798	GM130	3.462
NM_137801	Fmr1	3.221
NM_137802	CG3045	1.414
NM_137803	CG6758	2.759
NM_137805	CG11275	2.609
NM_137806	MED16	1.578
NM_137807	Vps35	3.995
NM_137808	CG3074	5.651
NM_137810	CG3290	1.185
NM_137813	Oatp58Da	-0.016
NM_137815	Oatp58Dc	1.688
NM_137816	CG5819	5.383
NM_137817	wdp	6.282
NM_137821	Rtf1	3.160
NM_137822	CG13506	5.456
NM_137823	CG3624	3.325
NM_137825	Mes4	1.708
NM_137827	CG10344	4.185
NM_137831	CG4752	2.168
NM_137832	CG4554	0.438
NM_137833	CG4610	1.767
NM_137834	CG6018	5.901
NM_137836	dnr1	4.646
NM_137840	CG4294	2.299
NM_137841	RpS16	9.357
NM_137842	Vps20	5.794
NM_137846	CG17807	2.370
NM_137847	bonsai	4.128
NM_137848	CG3732	3.637
NM_137849	RpS24	8.509
NM_137850	Ugt58Fa	0.762
NM_137851	CG2852	6.553
NM_137853	CG3746	2.130
NM_137854	Cyp6d2	5.439
NM_137855	CG43325	1.218
NM_137856	CG13510	9.824
NM_137857	CG13511	6.694
NM_137858	CG42565	5.467
NM_137859	CG4250	2.579
NM_137860	CG30269	7.268
NM_137861	RYBP	2.505
NM_137879	CG9825	2.917
NM_137880	CG9826	3.940
NM_137882	CG13531	1.380
NM_137887	CG3501	4.294
NM_137889	asrij	3.608
NM_137890	Gmer	2.950
NM_137891	MED23	0.432
NM_137892	CG3700	2.010
NM_137893	CG42678	1.621
NM_137895	CG3800	5.290
NM_137896	CG9849	3.817
NM_137897	CG3831	0.665
NM_137901	CG9896	5.287
NM_137905	CG30194	0.355
NM_137906	CG9890	2.878
NM_137907	l(2)k09913	5.948
NM_137909	Art7	1.333
NM_137939	CG3500	3.130
NM_137942	CG13550	1.263
NM_137943	CG3493	4.238
NM_137946	eIF2B-delta	3.304
NM_137947	CG3530	4.037
NM_137948	CG3520	1.332
NM_137949	CG9812	0.386
NM_137958	CG3906	10.254
NM_137959	mi	2.093
NM_137960	wmd	3.774
NM_137961	levy	6.839
NM_137962	pita	3.623
NM_137963	Rrp4	2.803
NM_137967	CG17664	5.104
NM_137969	CG4019	5.990
NM_137970	Pde8	3.238
NM_137972	CG5431	3.885
NM_137975	CG30183	0.484
NM_137976	CG4091	5.768
NM_137977	Sesn	3.755
NM_137982	CG5532	5.053
NM_137988	CG5543	3.264
NM_137989	Nxt1	4.156
NM_137990	CG4797	6.438
NM_137994	CG5554	5.350
NM_137995	ytr	3.734
NM_137996	CG5569	3.978
NM_137997	CG5597	4.074
NM_137998	Dcp1	3.423
NM_138002	CG5339	3.240
NM_138003	CG5591	2.145
NM_138006	CG2812	1.255
NM_138007	CG3735	2.238
NM_138008	CG13565	1.404
NM_138009	CG2970	4.264
NM_138011	CG3803	2.900
NM_138012	thoc5	2.501
NM_138013	CG16787	3.270
NM_138016	CG10904	3.515
NM_138017	CG3065	2.700
NM_138018	mr	2.617
NM_138019	Gadd34	5.424
NM_138021	CG3860	6.037
NM_138026	CG3907	4.883
NM_138027	CG11388	3.075
NM_138028	CG3163	3.160
NM_138029	MAN1	3.130
NM_138030	CG13567	2.599
NM_138031	IntS1	1.546
NM_138034	eIF-5A	8.765
NM_138035	yki	4.484
NM_138036	CG3209	5.213
NM_138040	snama	3.090
NM_138041	CG4049	0.946
NM_138045	tamo	4.204
NM_138046	Zfrp8	3.211
NM_138047	CG4065	2.804
NM_138048	DnaJ-60	1.574
NM_138049	CG3328	-0.048
NM_138050	CG3363	0.885
NM_138051	CG3362	4.366
NM_138052	CG3356	3.171
NM_138060	CG3376	0.947
NM_138062	CG3394	5.653
NM_138064	slik	3.752
NM_138065	CG3419	1.533
NM_138069	CG4563	4.570
NM_138078	Letm1	4.473
NM_138080	CG4612	1.837
NM_138081	Brca2	1.200
NM_138084	CG13585	5.151
NM_138085	CG4622	3.104
NM_138087	itp	1.238
NM_138088	CG11414	3.791
NM_138089	uri	2.453
NM_138090	Fcp1	1.597
NM_138091	CG3511	1.495
NM_138092	Start1	3.019
NM_138094	pio	1.120
NM_138096	CG4692	6.558
NM_138097	CG3548	1.293
NM_138099	CG3570	2.803
NM_138100	CG4707	0.998
NM_138102	CG42360	2.310
NM_138103	CG3608	1.969
NM_138104	CG4741	3.675
NM_138106	CG3640	2.668
NM_138107	CG4781	6.949
NM_138108	CG3663	3.549
NM_138110	CG3683	5.285
NM_138111	CG4806	2.743
NM_138115	CG30421	3.020
NM_138119	CG3894	2.752
NM_138120	CG16936	6.748
NM_138121	Eps-15	3.368
NM_138122	egg	1.913
NM_138123	CG16912	2.219
NM_138124	CG3589	3.269
NM_138129	CG16896	0.600
NM_138130	Atf-2	-0.298
NM_138131	NKAIN	3.115
NM_138135	pain	2.187
NM_138136	CG30427	1.491
NM_138137	CG3760	4.353
NM_138138	CG2811	3.866
NM_138139	Tina-1	5.981
NM_138140	CG15861	0.252
NM_138141	CG3770	0.559
NM_138142	CG2790	2.895
NM_138144	CG2765	6.090
NM_138145	CG3776	4.325
NM_138146	Phk-3	6.035
NM_138148	CG3829	-0.294
NM_138156	CG6845	2.375
NM_138157	CG7051	0.084
NM_138159	CG7049	3.288
