transcript_name	Gene_name	RAL-802-Unchallenged
NM_136718	CG12214	4.935
NM_136725	CG12910	3.489
NM_136726	CAP	4.180
NM_136727	CAP	3.545
NM_136728	CAP	4.237
NM_136729	CG12909	1.858
NM_136731	Ndg	-0.350
NM_136739	CG11825	1.146
NM_136741	RanBPM	4.268
NM_136742	CG12895	3.818
NM_136744	Cyp49a1	3.227
NM_136745	Caf1-105	-0.033
NM_136747	trsn	2.612
NM_136748	CG17765	4.785
NM_136754	CG11883	0.409
NM_136755	Git	2.308
NM_136756	Elp2	2.475
NM_136757	CG12934	0.692
NM_136759	CG12338	5.411
NM_136760	CG7220	5.721
NM_136761	Mat1	2.111
NM_136764	wde	1.183
NM_136765	CG12935	2.499
NM_136766	CG7637	4.238
NM_136768	CG12341	2.744
NM_136769	CG7222	3.058
NM_136772	RpS15Ab	1.424
NM_136773	CG12343	3.335
NM_136774	CG12325	1.483
NM_136776	CG7686	5.429
NM_136777	CG30015	3.693
NM_136779	nclb	4.105
NM_136781	CG18004	2.194
NM_136783	CG30020	1.350
NM_136784	CG12942	0.517
NM_136785	CG7712	6.064
NM_136786	Rpb5	3.848
NM_136795	CG12391	2.283
NM_136796	CG9084	5.289
NM_136797	CG7737	2.495
NM_136798	metro	-0.122
NM_136806	Listericin	1.143
NM_136818	CG9067	2.576
NM_136820	CG13220	5.132
NM_136821	fbl6	1.402
NM_136823	CG42336	6.496
NM_136824	CG42336	6.224
NM_136826	CG7741	1.049
NM_136827	CG7745	1.820
NM_136828	sha	1.335
NM_136829	lambdaTry	8.285
NM_136830	kappaTry	7.794
NM_136832	CG12384	6.495
NM_136833	ix	2.611
NM_136835	Tapdelta	6.881
NM_136838	CG9027	4.534
NM_136839	sprt	1.348
NM_136840	CG7759	0.330
NM_136842	CG7777	2.952
NM_136843	Egm	3.427
NM_136844	CG9005	2.926
NM_136845	CG9003	2.432
NM_136847	Roc2	2.860
NM_136849	Tret1-1	3.350
NM_136852	CG13197	2.523
NM_136858	CG13192	2.779
NM_136861	S2P	2.530
NM_136865	cuff	-0.313
NM_136867	MCPH1	2.924
NM_136868	CG13189	4.150
NM_136871	CG8979	4.809
NM_136872	CG8290	0.422
NM_136874	CG8298	2.023
NM_136875	pds5	2.375
NM_136876	CG8321	4.050
NM_136877	Drep-1	0.646
NM_136880	CG8888	3.813
NM_136884	CG18343	6.646
NM_136886	CG8378	2.434
NM_136889	CG8878	1.723
NM_136891	Prp8	3.023
NM_136893	EndoG	2.770
NM_136894	CG8860	5.934
NM_136895	wash	2.110
NM_136896	CG13175	1.769
NM_136899	Cyp6g1	6.614
NM_136902	CG8858	1.848
NM_136910	CG42700	2.590
NM_136913	CG17739	1.634
NM_136915	CG13163	2.617
NM_136916	CG8841	1.635
NM_136917	garz	3.512
NM_136918	CG8490	1.676
NM_136919	Den1	2.966
NM_136920	CG8839	5.860
NM_136930	Cpr49Ae	5.006
NM_136935	CG8834	8.880
NM_136936	CG8520	3.593
NM_136937	CG8525	3.827
NM_136939	Nup54	1.395
NM_136940	CG8830	2.413
NM_136942	CG8545	3.057
NM_136945	Dh44-R2	3.097
NM_136950	CG8818	4.125
NM_136951	CG8569	0.822
NM_136952	Cyp301a1	1.415
NM_136953	Ak6	2.465
NM_136954	ClC-b	2.666
NM_136955	Sin3A	3.317
NM_136957	muskelin	1.672
NM_136958	spt4	5.935
NM_136960	CG8785	4.296
NM_136961	CG8778	3.887
NM_136962	CG8632	3.454
NM_136964	nemy	1.128
NM_136965	CG42708	4.270
NM_136966	CG8771	1.212
NM_136969	CG8768	3.168
NM_136972	CG42663	2.292
NM_136974	mRpL18	3.338
NM_136975	CG12374	13.773
NM_136976	Cyp9h1	2.959
NM_136978	CG17574	7.466
NM_136979	CG3790	0.847
NM_136980	CG3814	6.917
NM_136981	CG13319	2.462
NM_136982	sug	6.137
NM_136983	CG17019	3.367
NM_136984	CG13322	1.768
NM_136985	Sans	5.847
NM_136986	CG3884	8.469
NM_136987	CG13321	8.961
NM_136988	CG13323	8.976
NM_136989	CG13324	7.244
NM_136992	CG13325	2.744
NM_136997	CG15870	3.942
NM_136998	Spt-I	4.822
NM_137001	FLASH	0.032
NM_137002	CG4627	1.573
NM_137003	CG4630	2.663
NM_137004	CG4646	3.643
NM_137005	Fsn	2.881
NM_137006	pex13	4.812
NM_137007	fsd	2.496
NM_137008	CG4670	4.910
NM_137010	CG4679	3.172
NM_137014	CG4716	-0.590
NM_137015	CG10799	6.004
NM_137016	CG42319	1.816
NM_137020	CG4734	7.865
NM_137029	CG42321	3.268
NM_137030	Ser8	7.947
NM_137031	cbs	3.188
NM_137032	cbc	1.671
NM_137033	bbc	4.908
NM_137034	mars	-1.386
NM_137035	mip120	0.845
NM_137040	CG6145	4.139
NM_137042	Roe1	4.273
NM_137045	CG42807	3.683
NM_137046	CG6191	5.115
NM_137047	CG6197	2.126
NM_137059	CG13339	2.982
NM_137061	CG6337	4.760
NM_137063	CG6357	5.003
NM_137064	synaptogyrin	-1.258
NM_137066	CG6543	6.316
NM_137069	CG13343	2.904
NM_137070	CG16935	4.480
NM_137071	CG13344	0.529
NM_137073	CG13349	5.272
NM_137076	CG6701	3.615
NM_137078	CG8067	2.214
NM_137081	Prosap	1.443
NM_137083	Rcd1	2.831
NM_137084	pea	1.286
NM_137085	CG13016	2.419
NM_137086	CG8257	1.622
NM_137087	O-fut1	0.537
NM_137088	Tango7	6.297
NM_137089	CG8323	3.533
NM_137090	CG18327	2.150
NM_137091	CG18324	4.043
NM_137092	CG8331	6.664
NM_137093	CG30069	0.868
NM_137095	RpS23	10.196
NM_137096	CG8468	1.876
NM_137097	opa1-like	4.421
NM_137098	CG8485	2.487
NM_137099	CG8494	2.331
NM_137100	CG8503	1.389
NM_137101	CG8531	4.361
NM_137102	beta4GalNAcTA	4.419
NM_137103	CG8547	3.265
NM_137108	Shroom	4.745
NM_137109	CG8613	2.267
NM_137110	CG8617	1.869
NM_137111	Arc1	7.407
NM_137112	Arc2	3.461
NM_137113	Tfb1	3.211
NM_137118	CG17385	4.110
NM_137119	Sin1	1.027
NM_137124	Cpr51A	3.998
NM_137127	CG12868	4.671
NM_137128	Su(var)2-HP2	0.476
NM_137129	CG12863	1.311
NM_137132	CG10139	2.987
NM_137137	CG30479	4.645
NM_137141	CG12859	6.222
NM_137142	CG10153	3.392
NM_137144	Spred	2.417
NM_137147	CG10200	2.313
NM_137150	CG10209	1.525
NM_137151	SMC2	-0.216
NM_137152	Ciao1	5.507
NM_137153	HPS1	1.421
NM_137155	Pcf11	3.078
NM_137156	Cyp6a23	5.543
NM_137158	Cyp6a20	4.440
NM_137159	Cyp6a21	4.146
NM_137160	Cyp317a1	2.067
NM_137161	CG10249	3.160
NM_137162	CG10253	3.786
NM_137163	Lap1	0.330
NM_137165	CG12424	2.400
NM_137166	pcs	2.404
NM_137169	chn	-1.590
NM_137170	CG8089	-1.076
NM_137172	CG8090	2.545
NM_137173	CG11807	2.203
NM_137175	row	2.253
NM_137176	CG8093	7.632
NM_137177	CG11808	1.951
NM_137178	mRpL41	3.169
NM_137179	CG8079	1.677
NM_137184	CG8152	1.277
NM_137185	CG8155	1.103
NM_137190	SRPK	2.805
NM_137195	CG8180	1.553
NM_137199	GalNAc-T1	1.264
NM_137200	CG30467	1.302
NM_137201	CG8187	2.358
NM_137202	eIF2B-gamma	3.225
NM_137204	CG12963	6.802
NM_137205	CG8195	1.862
NM_137206	CG8204	2.525
NM_137207	CG8207	3.868
NM_137212	CG30089	-0.557
NM_137214	Zasp52	3.786
NM_137216	CG8249	3.415
NM_137217	tun	1.434
NM_137219	Gpo-1	4.480
NM_137220	bdg	1.197
NM_137221	CG8297	2.727
NM_137222	CG8299	7.430
NM_137223	Cyp4aa1	2.571
NM_137224	CG8366	0.975
NM_137226	CG8314	4.209
NM_137227	CG8315	4.892
NM_137228	CG8320	3.890
NM_137229	CG8370	2.085
NM_137230	CG8386	4.819
NM_137231	CG8388	1.049
NM_137232	CG8389	2.376
NM_137234	CG8397	5.406
NM_137235	CG8399	3.210
NM_137236	casp	4.057
NM_137240	CG8414	2.036
NM_137242	Got1	6.485
NM_137243	Aats-cys	3.842
NM_137247	lbk	3.003
NM_137248	CG8435	2.124
NM_137249	Ptp52F	4.377
NM_137250	CG8441	2.837
NM_137251	clu	3.267
NM_137252	calypso	0.988
NM_137253	CG8446	6.351
NM_137255	CG15706	3.034
NM_137269	CG7747	1.687
NM_137270	Atg9	3.379
NM_137273	CG8060	0.943
NM_137274	CG4282	0.960
NM_137275	CG7997	2.609
NM_137276	Nup62	2.875
NM_137277	wcd	2.238
NM_137292	RpS15	10.162
NM_137295	CG8311	4.493
NM_137296	CG8306	4.857
NM_137297	CG8303	0.867
NM_137299	CG5065	5.984
NM_137302	Picot	6.527
NM_137311	unc-104	0.752
NM_137314	CG5522	1.763
NM_137316	CG5550	3.180
NM_137318	IntS8	1.550
NM_137319	CG6426	2.910
NM_137327	CG6665	2.966
NM_137330	ste24b	-0.816
NM_137331	ste24a	4.609
NM_137332	CG6796	1.927
NM_137333	NiPp1	1.181
NM_137334	CG6805	1.140
NM_137335	CG15609	3.216
NM_137336	CG8963	4.176
NM_137337	CG9640	0.571
NM_137339	CG9646	1.836
NM_137340	CG8950	1.559
NM_137341	CG6967	1.465
NM_137342	CG30460	1.065
NM_137343	CG6984	2.969
NM_137344	CG30456	4.782
NM_137345	CG15611	3.604
NM_137349	CG11400	4.217
NM_137360	CG6568	1.935
NM_137362	l(2)k01209	3.434
NM_137363	CG6550	1.979
NM_137364	CG4802	4.637
NM_137365	Bap55	2.825
NM_137370	CG14478	3.082
NM_137371	CG6522	1.565
NM_137373	veil	6.561
NM_137374	CG30104	2.902
NM_137378	CG4853	2.261
NM_137379	Apc10	2.019
NM_137380	CG4866	2.704
NM_137384	eIF3-S9	5.576
NM_137385	CG43370	-2.396
NM_137387	CG14480	3.393
NM_137388	ns2	3.800
NM_137389	CG14482	6.971
NM_137390	CG6484	9.003
NM_137391	CG14483	5.430
NM_137392	RhoGAP54D	-0.309
NM_137393	icln	1.702
NM_137398	eIF3-S8	6.227
NM_137399	CG6459	5.497
NM_137400	Sema-1b	2.212
NM_137402	HPS4	1.257
NM_137403	swi2	2.350
NM_137404	rdgBbeta	2.564
NM_137405	CG6424	4.311
NM_137408	Snx16	2.394
NM_137409	CG4975	1.304
NM_137410	CG4984	0.302
NM_137412	CG6406	1.793
NM_137413	CG6401	0.278
NM_137414	CG4996	1.409
NM_137418	CG5002	4.151
NM_137420	CG5009	5.049
NM_137421	CG6370	5.264
NM_137423	CG18635	3.513
NM_137425	fab1	3.007
NM_137426	CG5033	3.073
NM_137427	CG5036	0.859
NM_137428	olf186-M	1.902
NM_137429	olf186-F	1.997
NM_137435	CG5084	-1.631
NM_137436	CG10910	6.710
NM_137437	CG5773	4.345
NM_137438	CG5770	6.325
NM_137439	CG5767	8.388
NM_137440	CG14495	5.150
NM_137441	Muc55B	2.362
NM_137442	CG10911	11.892
NM_137443	CG10912	9.792
NM_137446	CG5757	3.330
NM_137447	CG5098	0.460
NM_137449	Sema-5c	3.194
NM_137450	CG17680	4.371
NM_137451	CG5742	1.700
NM_137452	adp	2.288
NM_137453	CG10914	0.808
NM_137455	CG10915	2.083
NM_137456	Nup75	1.944
NM_137458	Dgp-1	2.780
NM_137459	CG10916	3.694
NM_137460	CG5726	1.885
NM_137462	CG5721	3.942
NM_137465	CG14500	7.311
NM_137479	GstE1	7.001
NM_137481	GstE3	5.162
NM_137483	GstE5	-3.132
NM_137484	GstE6	-1.606
NM_137485	GstE7	4.410
NM_137486	GstE8	6.566
NM_137487	CG5174	5.442
NM_137488	CG12263	1.733
NM_137489	CG30118	4.307
NM_137490	CG5189	3.517
NM_137491	CG5190	1.934
NM_137493	CG30116	0.210
NM_137494	CG30116	0.205
NM_137495	CG5224	3.076
NM_137496	CG43066	1.018
NM_137497	CG10924	-1.065
NM_137502	CG5323	4.459
NM_137505	CG5335	5.441
NM_137506	Atg7	1.464
NM_137507	sec6	2.800
NM_137508	Eip55E	5.199
NM_137509	CG5482	5.126
NM_137510	CG30122	3.824
NM_137511	SP2637	2.715
NM_137512	Gint3	4.762
NM_137515	CG42856	1.314
NM_137517	CG42856	1.628
NM_137518	CG15073	0.655
NM_137519	CG15087	1.603
NM_137520	List	1.843
NM_137526	Cyp12b2	2.360
NM_137527	CG42351	1.685
NM_137528	Mctp	1.886
NM_137529	CG15093	5.715
NM_137531	CG15094	3.627
NM_137532	CG15096	6.408
NM_137535	CG15098	9.051
NM_137536	CG15083	3.641
NM_137537	CG15099	2.815
NM_137538	CG15100	2.717
NM_137539	CG15084	0.520
NM_137541	Jheh1	3.430
NM_137542	Jheh2	3.150
NM_137543	Jheh3	7.343
NM_137544	Topors	1.669
NM_137546	abba	2.816
NM_137551	CG15117	3.259
NM_137552	CG15118	3.943
NM_137553	CG15111	4.071
NM_137554	CG10737	3.924
NM_137555	hppy	2.865
NM_137556	CG7137	1.389
NM_137558	CG11906	0.965
NM_137563	mip40	2.207
NM_137564	Tab2	3.527
NM_137565	CG7461	5.429
NM_137566	endoB	0.049
NM_137567	Rgk1	1.756
NM_137569	CG11961	5.833
NM_137570	CG10051	2.808
NM_137571	CG9416	2.255
NM_137572	CG10062	3.041
NM_137575	CG11257	1.121
NM_137576	cer	3.083
NM_137578	CG7744	1.060
NM_137581	CG11242	1.937
NM_137583	hpo	1.874
NM_137585	CG11007	2.537
NM_137595	isopeptidase-T-3	0.930
NM_137597	CG15128	-4.259
NM_137600	Obp56d	1.864
NM_137608	CG16898	5.732
NM_137616	CG11208	5.864
NM_137618	CG9864	4.942
NM_137619	CG11055	2.840
NM_137620	CG8908	-0.319
NM_137623	CG9143	0.828
NM_137624	CG9090	2.841
NM_137625	CG16868	0.971
NM_137627	CG11200	4.260
NM_137628	CG13868	5.440
NM_137630	CG8920	3.535
NM_137631	CG8920	3.525
NM_137632	CG8929	2.786
NM_137640	CG18067	3.984
NM_137649	Hil	0.865
NM_137650	CG9945	2.331
NM_137651	CG11180	2.206
NM_137652	CG16742	1.011
NM_137655	rig	1.767
NM_137656	maf-S	6.239
NM_137657	CG11110	2.997
NM_137659	DMAP1	2.435
NM_137660	CG16799	3.164
NM_137664	Fem-1	3.158
NM_137665	CG30152	4.996
NM_137673	CG17999	2.434
NM_137674	CG9993	4.287
NM_137678	Ipk1	0.692
NM_137684	CG9344	3.783
NM_137690	CG10543	1.145
NM_137691	CG9346	2.135
NM_137692	CG3295	4.166
NM_137693	RIC-3	1.251
NM_137694	CG9350	6.401
NM_137695	cpa	5.079
NM_137696	CG15653	1.763
NM_137697	mRpL54	3.453
NM_137698	Cht8	5.685
NM_137699	Cht9	6.979
NM_137700	CG10527	4.705
NM_137701	CG4030	2.946
NM_137704	CG9394	6.253
NM_137707	Magi	0.191
NM_137709	CG9418	1.513
NM_137711	CG30389	2.253
NM_137712	CG30389	2.224
NM_137713	CG4266	3.135
NM_137714	CG9437	1.573
NM_137715	LSm1	3.630
NM_137717	CG15658	4.092
NM_137718	Glycogenin	4.322
NM_137719	CG4302	4.642
NM_137720	CG15661	0.030
NM_137721	ASPP	0.358
NM_137726	CG10069	3.904
NM_137727	CG10505	3.358
NM_137728	CG30392	5.201
NM_137730	CG42672	3.056
NM_137732	CG9754	0.535
NM_137733	CG9485	2.108
NM_137734	CG30394	3.141
NM_137735	CG30394	3.137
NM_137739	CG10795	1.867
NM_137740	EfSec	1.089
NM_137741	CG10496	1.331
NM_137742	CG10494	0.921
NM_137746	CG10433	3.569
NM_137747	CG15673	3.790
NM_137748	mahj	2.919
NM_137749	CG15674	5.044
NM_137750	CG10321	2.432
NM_137751	CG10082	3.151
NM_137752	CG10320	6.855
NM_137753	Rae1	3.321
NM_137754	pirk	3.993
NM_137756	CG9865	4.263
NM_137757	NC2alpha	1.917
NM_137760	CG10306	6.905
NM_137762	Tim10	6.353
NM_137763	CG17922	1.142
NM_137764	LBR	0.164
NM_137769	CG4363	11.100
NM_137770	CG4377	9.267
NM_137776	CG13488	0.703
NM_137780	CG9304	2.947
NM_137788	Snp	2.766
NM_137790	CG11474	3.503
NM_137791	CG2921	2.608
NM_137792	GlcT-1	2.058
NM_137794	CG11073	0.487
NM_137795	CG6613	2.529
NM_137796	Vrp1	2.886
NM_137798	GM130	3.723
NM_137801	Fmr1	2.935
NM_137802	CG3045	0.995
NM_137803	CG6758	1.708
NM_137805	CG11275	2.169
NM_137806	MED16	0.489
NM_137807	Vps35	3.891
NM_137808	CG3074	4.127
NM_137810	CG3290	2.911
NM_137813	Oatp58Da	1.594
NM_137815	Oatp58Dc	0.873
NM_137816	CG5819	5.259
NM_137817	wdp	5.925
NM_137821	Rtf1	3.061
NM_137822	CG13506	4.374
NM_137823	CG3624	1.825
NM_137825	Mes4	1.608
NM_137827	CG10344	2.217
NM_137831	CG4752	2.714
NM_137832	CG4554	0.962
NM_137833	CG4610	1.466
NM_137834	CG6018	4.404
NM_137836	dnr1	3.384
NM_137840	CG4294	2.324
NM_137841	RpS16	10.111
NM_137842	Vps20	5.016
NM_137846	CG17807	1.607
NM_137847	bonsai	4.238
NM_137848	CG3732	2.723
NM_137849	RpS24	9.415
NM_137850	Ugt58Fa	1.208
NM_137851	CG2852	8.035
NM_137853	CG3746	2.235
NM_137854	Cyp6d2	4.206
NM_137855	CG43325	-0.600
NM_137856	CG13510	8.465
NM_137857	CG13511	2.973
NM_137858	CG42565	3.135
NM_137859	CG4250	-0.111
NM_137860	CG30269	6.005
NM_137861	RYBP	1.863
NM_137879	CG9825	-1.754
NM_137880	CG9826	2.375
NM_137882	CG13531	1.475
NM_137887	CG3501	4.202
NM_137889	asrij	4.219
NM_137890	Gmer	2.573
NM_137891	MED23	0.699
NM_137892	CG3700	1.666
NM_137893	CG42678	1.521
NM_137895	CG3800	6.151
NM_137896	CG9849	4.051
NM_137897	CG3831	0.427
NM_137901	CG9896	7.002
NM_137905	CG30194	1.840
NM_137906	CG9890	2.290
NM_137907	l(2)k09913	5.784
NM_137909	Art7	1.188
NM_137939	CG3500	2.829
NM_137942	CG13550	0.424
NM_137943	CG3493	3.780
NM_137946	eIF2B-delta	2.955
NM_137947	CG3530	2.958
NM_137948	CG3520	1.093
NM_137949	CG9812	1.036
NM_137958	CG3906	9.289
NM_137959	mi	1.522
NM_137960	wmd	3.519
NM_137961	levy	7.824
NM_137962	pita	2.306
NM_137963	Rrp4	3.149
NM_137967	CG17664	5.746
NM_137969	CG4019	5.646
NM_137970	Pde8	3.105
NM_137972	CG5431	3.519
NM_137975	CG30183	0.271
NM_137976	CG4091	4.163
NM_137977	Sesn	4.451
NM_137982	CG5532	6.018
NM_137988	CG5543	1.784
NM_137989	Nxt1	3.366
NM_137990	CG4797	2.458
NM_137994	CG5554	4.993
NM_137995	ytr	3.822
NM_137996	CG5569	3.407
NM_137997	CG5597	4.078
NM_137998	Dcp1	2.774
NM_138002	CG5339	3.158
NM_138003	CG5591	1.035
NM_138006	CG2812	1.047
NM_138007	CG3735	1.653
NM_138008	CG13565	3.236
NM_138009	CG2970	4.207
NM_138011	CG3803	3.044
NM_138012	thoc5	2.209
NM_138013	CG16787	2.337
NM_138016	CG10904	3.072
NM_138017	CG3065	2.547
NM_138018	mr	1.667
NM_138019	Gadd34	4.864
NM_138021	CG3860	4.691
NM_138026	CG3907	5.147
NM_138027	CG11388	2.898
NM_138028	CG3163	2.283
NM_138029	MAN1	2.352
NM_138030	CG13567	2.492
NM_138031	IntS1	2.014
NM_138034	eIF-5A	9.097
NM_138035	yki	3.936
NM_138036	CG3209	6.437
NM_138040	snama	2.177
NM_138041	CG4049	0.806
NM_138045	tamo	1.948
NM_138046	Zfrp8	2.103
NM_138047	CG4065	2.068
NM_138048	DnaJ-60	1.778
NM_138049	CG3328	-0.767
NM_138050	CG3363	0.155
NM_138051	CG3362	4.562
NM_138052	CG3356	3.495
NM_138060	CG3376	-1.282
NM_138062	CG3394	4.420
NM_138064	slik	3.891
NM_138065	CG3419	0.970
NM_138069	CG4563	2.525
NM_138078	Letm1	4.346
NM_138080	CG4612	1.600
NM_138081	Brca2	0.783
NM_138084	CG13585	5.645
NM_138085	CG4622	1.989
NM_138087	itp	0.666
NM_138088	CG11414	3.522
NM_138089	uri	1.317
NM_138090	Fcp1	0.992
NM_138091	CG3511	1.352
NM_138092	Start1	2.806
NM_138094	pio	1.822
NM_138096	CG4692	7.617
NM_138097	CG3548	0.603
NM_138099	CG3570	2.779
NM_138100	CG4707	0.258
NM_138102	CG42360	2.320
NM_138103	CG3608	2.303
NM_138104	CG4741	5.286
NM_138106	CG3640	0.627
NM_138107	CG4781	6.086
NM_138108	CG3663	4.572
NM_138110	CG3683	5.960
NM_138111	CG4806	2.903
NM_138115	CG30421	2.453
NM_138119	CG3894	2.490
NM_138120	CG16936	7.503
NM_138121	Eps-15	3.523
NM_138122	egg	1.592
NM_138123	CG16912	2.360
NM_138124	CG3589	3.036
NM_138129	CG16896	0.275
NM_138130	Atf-2	0.351
NM_138131	NKAIN	3.832
NM_138135	pain	2.726
NM_138136	CG30427	1.116
NM_138137	CG3760	5.258
NM_138138	CG2811	4.671
NM_138139	Tina-1	7.557
NM_138140	CG15861	0.001
NM_138141	CG3770	0.657
NM_138142	CG2790	2.486
NM_138144	CG2765	4.978
NM_138145	CG3776	4.420
NM_138146	Phk-3	2.913
NM_138148	CG3829	1.077
NM_138156	CG6845	3.113
NM_138157	CG7051	-2.959
NM_138159	CG7049	2.895
NM_138160	Vdup1	2.400
NM_138163	rno	0.431
NM_138164	mri	2.982
NM_138165	CG13876	1.320
NM_138166	CG7028	2.165
NM_138167	thoc7	3.422
NM_138168	CG16940	2.418
NM_138171	pyx	0.718
NM_138175	DIP2	2.570
NM_138177	Tudor-SN	5.692
NM_138182	RhoGEF3	0.780
NM_138183	RhoGEF3	0.507
NM_138184	CG32344	2.439
NM_138185	mthl9	-0.057
NM_138186	mthl10	3.988
NM_138187	Ptpmeg	4.479
NM_138189	CG6905	1.436
NM_138190	CG1233	3.019
NM_138193	CG17180	1.641
NM_138194	hipk	1.521
NM_138196	CG17181	-0.901
NM_138197	MED14	1.481
NM_138198	CG13893	3.087
NM_138199	Reg-2	5.336
NM_138200	Gale	5.791
NM_138201	CG3402	1.296
NM_138202	MED30	1.986
NM_138203	Rev1	0.785
NM_138205	CG3386	1.929
NM_138206	ebd1	1.859
NM_138207	CG3344	8.208
NM_138208	RabX6	1.627
NM_138209	Vti1	2.058
NM_138211	CG13895	1.222
NM_138212	CG13896	1.116
NM_138216	CG42553	2.787
NM_138217	CG13901	1.933
NM_138218	CG13887	6.415
NM_138219	CG13902	2.606
NM_138221	CG13890	3.427
NM_138225	CG13907	5.373
NM_138231	CG9205	4.433
NM_138235	CG13912	3.364
NM_138237	CG9119	5.349
NM_138238	mwh	-1.616
NM_138240	CG9194	0.695
NM_138242	Psf1	1.837
NM_138243	Sac1	4.599
NM_138249	Rabex-5	1.863
NM_138250	CG9149	3.879
NM_138251	CG2277	2.988
NM_138253	CG9186	3.422
NM_138254	CG9153	4.343
NM_138258	CG2211	1.399
NM_138259	l(3)02640	3.943
NM_138260	CG2199	2.113
NM_138261	312	1.065
NM_138268	CG12084	2.366
NM_138269	cue	4.848
NM_138562	CG8889	0.520
NM_138759	bur	3.722
NM_138760	l(2)01810	6.435
NM_138767	endoA	3.021
NM_138984	ACXD	3.789
NM_138985	26-29-p	5.868
NM_138986	7B2	2.315
NM_138988	Atf3	2.310
NM_138997	fbl	5.310
NM_139356	v(2)k05816	-1.403
NM_139360	Psa	4.241
NM_139361	CG12090	2.977
NM_139362	CG12091	4.960
NM_139363	CG7852	1.158
NM_139364	Cct1	4.614
NM_139365	Cct2	0.860
NM_139366	CG12099	4.764
NM_139367	pex10	3.386
NM_139369	CG7879	1.303
NM_139370	CG12004	5.193
NM_139371	CG13917	1.736
NM_139372	CG12104	2.681
NM_139376	CG13926	3.470
NM_139379	metl	3.363
NM_139380	CG13919	2.437
NM_139381	CG17249	2.068
NM_139382	CG13920	0.670
NM_139383	CG7967	4.596
NM_139384	CG7970	6.967
NM_139385	CG7971	3.123
NM_139386	CG7974	1.523
NM_139394	CG18171	0.445
NM_139396	Oseg4	2.116
NM_139397	CG18173	5.248
NM_139398	CG7995	4.229
NM_139400	CG8001	2.120
NM_139401	CG13933	1.938
NM_139402	CG12018	0.778
NM_139403	CG2021	2.661
NM_139404	mRpL46	3.428
NM_139408	GV1	2.682
NM_139409	Cpr62Ba	1.549
NM_139413	CG12024	1.705
NM_139414	CG12025	2.355
NM_139416	CG13937	1.853
NM_139422	Mfap1	2.476
NM_139424	CG42863	1.006
NM_139426	CG1140	4.306
NM_139427	CG1927	6.936
NM_139429	CG1139	1.469
NM_139436	CG15822	0.450
NM_139437	CG15879	2.568
NM_139440	CG13810	1.554
NM_139444	CG9018	3.142
NM_139446	CG1275	4.178
NM_139447	CG2034	2.699
NM_139448	oxt	2.265
NM_139449	CG13807	2.757
NM_139450	ecd	2.443
NM_139451	CG13806	1.547
NM_139456	DmsR-1	0.198
NM_139458	CG1317	3.925
NM_139459	CG8993	5.546
NM_139460	CG9004	1.550
NM_139461	CG15877	2.276
NM_139462	CG13800	2.170
NM_139464	CG42669	3.401
NM_139468	CG1146	3.383
NM_139470	CG16758	1.463
NM_139473	CG16985	6.046
NM_139474	CG12182	-0.693
NM_139475	CG16986	7.122
NM_139476	MEP-1	3.220
NM_139477	CG14949	4.940
NM_139478	CG1143	5.640
NM_139479	CG1246	6.329
NM_139480	Aats-pro	2.027
NM_139488	CG1240	4.331
NM_139489	CG9977	4.242
NM_139490	CG12093	2.643
NM_139491	Atg2	3.199
NM_139492	pgant6	4.326
NM_139493	CG43444	2.105
NM_139499	CG2107	2.003
NM_139503	CG2162	3.403
NM_139504	scramb2	2.437
NM_139505	Sk2	0.697
NM_139506	CG1271	2.676
NM_139507	CG16753	2.128
NM_139508	CG32486	4.420
NM_139510	CG11486	4.571
NM_139513	prominin-like	1.326
NM_139514	CG11537	3.786
NM_139515	CG1291	3.727
NM_139516	CG12082	3.303
NM_139517	BtbVII	2.174
NM_139518	CG12079	5.673
NM_139519	CG14962	0.765
NM_139522	CG14964	-0.498
NM_139523	Girdin	0.955
NM_139527	CG14966	3.613
NM_139528	gry	3.089
NM_139532	CG14967	1.475
NM_139533	CG12034	3.513
NM_139534	RpL28	9.363
NM_139535	CG17737	6.832
NM_139536	CG11505	0.913
NM_139537	CG17746	3.997
NM_139543	CG14968	5.250
NM_139544	ZnT63C	4.997
NM_139548	CG12016	2.525
NM_139549	CG11526	2.663
NM_139551	CG14961	-0.025
NM_139552	CG14969	2.110
NM_139554	YT521-B	2.561
NM_139556	CG12012	3.994
NM_139559	armi	1.052
NM_139560	CG14971	3.414
NM_139572	ntc	0.833
NM_139573	IntS10	0.763
NM_139574	CG32262	3.266
NM_139575	CG12006	1.859
NM_139577	CG14977	4.185
NM_139578	CG14980	2.836
NM_139579	Sc2	5.529
NM_139580	ida	-0.523
NM_139581	CG10866	2.000
NM_139582	CG12766	5.893
NM_139583	CG10863	6.797
NM_139587	CG14984	1.533
NM_139589	CG14985	2.638
NM_139590	CG1134	2.401
NM_139591	CG11594	3.872
NM_139594	CG11593	1.359
NM_139595	Rcd5	2.997
NM_139596	CG1136	0.476
NM_139598	CG14989	3.854
NM_139600	CG14995	1.232
NM_139601	Fit1	4.064
NM_139602	Ack	1.131
NM_139603	Chd64	7.279
NM_139604	ens	4.595
NM_139605	CG1299	1.833
NM_139608	Ero1L	4.445
NM_139611	VhaM9.7-c	3.657
NM_139612	CG43367	1.937
NM_139620	CG14997	4.052
NM_139621	CG1265	4.822
NM_139622	CG15011	2.058
