transcript_name	Gene_name	RAL-229-Unchallenged
NM_137030	Ser8	7.766
NM_137031	cbs	3.257
NM_137032	cbc	1.798
NM_137033	bbc	4.785
NM_137034	mars	-0.414
NM_137035	mip120	1.276
NM_137040	CG6145	4.913
NM_137042	Roe1	4.265
NM_137045	CG42807	4.852
NM_137046	CG6191	4.960
NM_137047	CG6197	2.362
NM_137059	CG13339	3.461
NM_137061	CG6337	5.436
NM_137063	CG6357	6.236
NM_137064	synaptogyrin	-0.258
NM_137066	CG6543	7.132
NM_137069	CG13343	3.323
NM_137070	CG16935	4.554
NM_137071	CG13344	1.111
NM_137073	CG13349	5.202
NM_137076	CG6701	3.399
NM_137078	CG8067	2.318
NM_137081	Prosap	1.112
NM_137083	Rcd1	2.934
NM_137084	pea	1.251
NM_137085	CG13016	2.419
NM_137086	CG8257	2.132
NM_137087	O-fut1	1.705
NM_137088	Tango7	6.211
NM_137089	CG8323	3.837
NM_137090	CG18327	3.223
NM_137091	CG18324	3.784
NM_137092	CG8331	6.789
NM_137093	CG30069	1.141
NM_137095	RpS23	10.186
NM_137096	CG8468	1.073
NM_137097	opa1-like	4.504
NM_137098	CG8485	2.440
NM_137099	CG8494	2.334
NM_137100	CG8503	2.210
NM_137101	CG8531	4.432
NM_137102	beta4GalNAcTA	2.938
NM_137103	CG8547	3.996
NM_137108	Shroom	4.250
NM_137109	CG8613	2.841
NM_137110	CG8617	1.698
NM_137111	Arc1	7.377
NM_137112	Arc2	3.861
NM_137113	Tfb1	3.573
NM_137118	CG17385	4.197
NM_137119	Sin1	1.128
NM_137124	Cpr51A	4.646
NM_137127	CG12868	4.097
NM_137128	Su(var)2-HP2	0.608
NM_137129	CG12863	1.427
NM_137132	CG10139	3.004
NM_137137	CG30479	3.843
NM_137141	CG12859	6.001
NM_137142	CG10153	3.300
NM_137144	Spred	2.437
NM_137147	CG10200	2.613
NM_137150	CG10209	1.637
NM_137151	SMC2	0.313
NM_137152	Ciao1	4.933
NM_137153	HPS1	1.261
NM_137155	Pcf11	2.989
NM_137156	Cyp6a23	5.950
NM_137158	Cyp6a20	5.140
NM_137159	Cyp6a21	3.468
NM_137160	Cyp317a1	2.555
NM_137161	CG10249	3.113
NM_137162	CG10253	3.895
NM_137163	Lap1	0.617
NM_137165	CG12424	2.331
NM_137166	pcs	2.570
NM_137169	chn	-0.744
NM_137170	CG8089	-0.254
NM_137172	CG8090	2.733
NM_137173	CG11807	2.782
NM_137175	row	2.490
NM_137176	CG8093	7.466
NM_137177	CG11808	2.886
NM_137178	mRpL41	3.302
NM_137179	CG8079	1.297
NM_137184	CG8152	1.166
NM_137185	CG8155	1.336
NM_137190	SRPK	2.773
NM_137195	CG8180	1.851
NM_137199	GalNAc-T1	1.468
NM_137200	CG30467	1.536
NM_137201	CG8187	2.573
NM_137202	eIF2B-gamma	3.250
NM_137204	CG12963	7.146
NM_137205	CG8195	2.104
NM_137206	CG8204	2.316
NM_137207	CG8207	4.059
NM_137212	CG30089	-0.515
NM_137214	Zasp52	4.055
NM_137216	CG8249	4.776
NM_137217	tun	0.906
NM_137219	Gpo-1	3.733
NM_137220	bdg	2.231
NM_137221	CG8297	3.052
NM_137222	CG8299	2.348
NM_137223	Cyp4aa1	3.427
NM_137224	CG8366	1.488
NM_137226	CG8314	4.779
NM_137227	CG8315	5.154
NM_137228	CG8320	4.259
NM_137229	CG8370	1.998
NM_137230	CG8386	5.021
NM_137231	CG8388	1.499
NM_137232	CG8389	3.242
NM_137234	CG8397	5.567
NM_137235	CG8399	3.820
NM_137236	casp	4.077
NM_137240	CG8414	1.837
NM_137242	Got1	6.865
NM_137243	Aats-cys	3.842
NM_137247	lbk	2.796
NM_137248	CG8435	2.139
NM_137249	Ptp52F	4.174
NM_137250	CG8441	2.802
NM_137251	clu	3.265
NM_137252	calypso	1.371
NM_137253	CG8446	6.518
NM_137255	CG15706	3.261
NM_137269	CG7747	1.975
NM_137270	Atg9	3.550
NM_137273	CG8060	1.120
NM_137274	CG4282	1.217
NM_137275	CG7997	3.110
NM_137276	Nup62	2.932
NM_137277	wcd	2.106
NM_137292	RpS15	10.199
NM_137295	CG8311	4.531
NM_137296	CG8306	5.966
NM_137297	CG8303	1.828
NM_137299	CG5065	6.944
NM_137302	Picot	6.638
NM_137311	unc-104	0.837
NM_137314	CG5522	2.040
NM_137316	CG5550	2.074
NM_137318	IntS8	1.614
NM_137319	CG6426	3.756
NM_137327	CG6665	3.044
NM_137330	ste24b	0.722
NM_137331	ste24a	4.968
NM_137332	CG6796	2.124
NM_137333	NiPp1	1.614
NM_137334	CG6805	1.808
NM_137335	CG15609	3.314
NM_137336	CG8963	4.100
NM_137337	CG9640	0.871
NM_137339	CG9646	2.073
NM_137340	CG8950	0.641
NM_137341	CG6967	-1.394
NM_137342	CG30460	1.095
NM_137343	CG6984	3.207
NM_137344	CG30456	4.819
NM_137345	CG15611	4.424
NM_137349	CG11400	5.648
NM_137360	CG6568	2.523
NM_137362	l(2)k01209	3.626
NM_137363	CG6550	2.021
NM_137364	CG4802	4.697
NM_137365	Bap55	2.950
NM_137370	CG14478	3.212
NM_137371	CG6522	1.707
NM_137373	veil	6.072
NM_137374	CG30104	3.544
NM_137378	CG4853	2.547
NM_137379	Apc10	2.289
NM_137380	CG4866	2.734
NM_137384	eIF3-S9	6.422
NM_137385	CG43370	-1.974
NM_137387	CG14480	3.308
NM_137388	ns2	3.439
NM_137389	CG14482	6.867
NM_137390	CG6484	8.904
NM_137391	CG14483	5.540
NM_137392	RhoGAP54D	0.333
NM_137393	icln	1.821
NM_137398	eIF3-S8	5.936
NM_137399	CG6459	5.202
NM_137400	Sema-1b	2.417
NM_137402	HPS4	2.307
NM_137403	swi2	2.855
NM_137404	rdgBbeta	3.143
NM_137405	CG6424	3.903
NM_137408	Snx16	2.708
NM_137409	CG4975	1.074
NM_137410	CG4984	1.010
NM_137412	CG6406	1.847
NM_137413	CG6401	0.780
NM_137414	CG4996	1.677
NM_137418	CG5002	4.881
NM_137420	CG5009	5.270
NM_137421	CG6370	5.404
NM_137423	CG18635	2.737
NM_137425	fab1	2.880
NM_137426	CG5033	2.885
NM_137427	CG5036	1.373
NM_137428	olf186-M	2.553
NM_137429	olf186-F	2.665
NM_137435	CG5084	-2.301
NM_137436	CG10910	4.896
NM_137437	CG5773	1.373
NM_137438	CG5770	0.207
NM_137439	CG5767	7.567
NM_137440	CG14495	5.296
NM_137441	Muc55B	1.501
NM_137442	CG10911	11.104
NM_137443	CG10912	8.273
NM_137446	CG5757	2.901
NM_137447	CG5098	0.517
NM_137449	Sema-5c	3.184
NM_137450	CG17680	4.382
NM_137451	CG5742	1.144
NM_137452	adp	2.401
NM_137453	CG10914	1.230
NM_137455	CG10915	2.206
NM_137456	Nup75	2.464
NM_137458	Dgp-1	3.949
NM_137459	CG10916	2.845
NM_137460	CG5726	2.353
NM_137462	CG5721	4.180
NM_137465	CG14500	5.922
NM_137479	GstE1	4.677
NM_137481	GstE3	6.034
NM_137483	GstE5	5.224
NM_137484	GstE6	8.102
NM_137485	GstE7	5.374
NM_137486	GstE8	6.496
NM_137487	CG5174	5.512
NM_137488	CG12263	1.758
NM_137489	CG30118	4.088
NM_137490	CG5189	3.588
NM_137491	CG5190	2.132
NM_137493	CG30116	0.874
NM_137494	CG30116	0.845
NM_137495	CG5224	5.388
NM_137496	CG43066	0.778
NM_137497	CG10924	1.438
NM_137502	CG5323	4.152
NM_137505	CG5335	5.079
NM_137506	Atg7	1.838
NM_137507	sec6	2.530
NM_137508	Eip55E	5.402
NM_137509	CG5482	5.473
NM_137510	CG30122	4.056
NM_137511	SP2637	3.206
NM_137512	Gint3	4.530
NM_137515	CG42856	1.295
NM_137517	CG42856	1.751
NM_137518	CG15073	1.046
NM_137519	CG15087	1.897
NM_137520	List	2.262
NM_137526	Cyp12b2	2.386
NM_137527	CG42351	2.463
NM_137528	Mctp	1.477
NM_137529	CG15093	5.267
NM_137531	CG15094	3.637
NM_137532	CG15096	5.291
NM_137535	CG15098	8.821
NM_137536	CG15083	4.062
NM_137537	CG15099	2.840
NM_137538	CG15100	2.797
NM_137539	CG15084	0.704
NM_137541	Jheh1	6.157
NM_137542	Jheh2	6.230
NM_137543	Jheh3	7.588
NM_137544	Topors	1.694
NM_137546	abba	3.478
NM_137551	CG15117	2.375
NM_137552	CG15118	4.112
NM_137553	CG15111	3.986
NM_137554	CG10737	4.467
NM_137555	hppy	2.576
NM_137556	CG7137	1.573
NM_137558	CG11906	1.485
NM_137563	mip40	2.697
NM_137564	Tab2	3.740
NM_137565	CG7461	6.066
NM_137566	endoB	0.383
NM_137567	Rgk1	2.465
NM_137569	CG11961	6.107
NM_137570	CG10051	3.309
NM_137571	CG9416	2.829
NM_137572	CG10062	3.019
NM_137575	CG11257	1.557
NM_137576	cer	4.079
NM_137578	CG7744	1.432
NM_137581	CG11242	1.857
NM_137583	hpo	1.789
NM_137585	CG11007	2.824
NM_137595	isopeptidase-T-3	1.009
NM_137597	CG15128	-2.652
NM_137600	Obp56d	4.300
NM_137608	CG16898	4.515
NM_137616	CG11208	6.082
NM_137618	CG9864	4.362
NM_137619	CG11055	3.309
NM_137620	CG8908	-0.784
NM_137623	CG9143	1.970
NM_137624	CG9090	3.033
NM_137625	CG16868	1.139
NM_137627	CG11200	4.634
NM_137628	CG13868	5.084
NM_137630	CG8920	3.471
NM_137631	CG8920	3.521
NM_137632	CG8929	3.198
NM_137640	CG18067	6.650
NM_137649	Hil	1.534
NM_137650	CG9945	2.193
NM_137651	CG11180	1.941
NM_137652	CG16742	1.044
NM_137655	rig	1.505
NM_137656	maf-S	6.225
NM_137657	CG11110	3.293
NM_137659	DMAP1	2.401
NM_137660	CG16799	2.634
NM_137664	Fem-1	3.667
NM_137665	CG30152	5.246
NM_137673	CG17999	4.449
NM_137674	CG9993	6.089
NM_137678	Ipk1	1.598
NM_137684	CG9344	3.629
NM_137690	CG10543	1.239
NM_137691	CG9346	2.422
NM_137692	CG3295	4.337
NM_137693	RIC-3	2.360
NM_137694	CG9350	5.986
NM_137695	cpa	4.710
NM_137696	CG15653	2.239
NM_137697	mRpL54	3.315
NM_137698	Cht8	6.264
NM_137699	Cht9	4.668
NM_137700	CG10527	5.486
NM_137701	CG4030	3.154
NM_137704	CG9394	6.219
NM_137707	Magi	0.737
NM_137709	CG9418	1.858
NM_137711	CG30389	2.439
NM_137712	CG30389	2.424
NM_137713	CG4266	3.292
NM_137714	CG9437	1.749
NM_137715	LSm1	3.765
NM_137717	CG15658	3.554
NM_137718	Glycogenin	4.598
NM_137719	CG4302	6.031
NM_137720	CG15661	0.864
NM_137721	ASPP	1.087
NM_137726	CG10069	2.326
NM_137727	CG10505	0.465
NM_137728	CG30392	4.880
NM_137730	CG42672	3.399
NM_137732	CG9754	1.084
NM_137733	CG9485	2.168
NM_137734	CG30394	3.219
NM_137735	CG30394	3.207
NM_137739	CG10795	2.653
NM_137740	EfSec	1.071
NM_137741	CG10496	1.545
NM_137742	CG10494	0.984
NM_137746	CG10433	4.231
NM_137747	CG15673	4.058
NM_137748	mahj	2.803
NM_137749	CG15674	4.953
NM_137750	CG10321	2.524
NM_137751	CG10082	3.329
NM_137752	CG10320	6.580
NM_137753	Rae1	3.238
NM_137754	pirk	1.857
NM_137756	CG9865	4.214
NM_137757	NC2alpha	1.997
NM_137760	CG10306	6.629
NM_137762	Tim10	6.092
NM_137763	CG17922	0.053
NM_137764	LBR	0.594
NM_137769	CG4363	10.577
NM_137770	CG4377	9.705
NM_137776	CG13488	0.270
NM_137780	CG9304	3.547
NM_137788	Snp	3.363
NM_137790	CG11474	3.706
NM_137791	CG2921	2.913
NM_137792	GlcT-1	1.427
NM_137794	CG11073	0.457
NM_137795	CG6613	2.787
NM_137796	Vrp1	2.491
NM_137798	GM130	3.668
NM_137801	Fmr1	3.060
NM_137802	CG3045	1.037
NM_137803	CG6758	2.004
NM_137805	CG11275	2.830
NM_137806	MED16	0.677
NM_137807	Vps35	4.108
NM_137808	CG3074	4.550
NM_137810	CG3290	0.382
NM_137813	Oatp58Da	2.644
NM_137815	Oatp58Dc	2.431
NM_137816	CG5819	5.327
NM_137817	wdp	5.777
NM_137821	Rtf1	3.036
NM_137822	CG13506	4.609
NM_137823	CG3624	2.846
NM_137825	Mes4	2.731
NM_137827	CG10344	2.571
NM_137831	CG4752	3.066
NM_137832	CG4554	1.050
NM_137833	CG4610	2.023
NM_137834	CG6018	3.646
NM_137836	dnr1	3.876
NM_137840	CG4294	2.876
NM_137841	RpS16	10.049
NM_137842	Vps20	5.046
NM_137846	CG17807	1.913
NM_137847	bonsai	4.134
NM_137848	CG3732	3.221
NM_137849	RpS24	9.457
NM_137850	Ugt58Fa	1.060
NM_137851	CG2852	7.684
NM_137853	CG3746	2.655
NM_137854	Cyp6d2	3.113
NM_137855	CG43325	0.109
NM_137856	CG13510	8.174
NM_137857	CG13511	3.134
NM_137858	CG42565	2.010
NM_137859	CG4250	1.609
NM_137860	CG30269	5.465
NM_137861	RYBP	2.026
NM_137879	CG9825	-1.236
NM_137880	CG9826	3.197
NM_137882	CG13531	1.921
NM_137887	CG3501	4.385
NM_137889	asrij	4.244
NM_137890	Gmer	2.869
NM_137891	MED23	0.589
NM_137892	CG3700	1.642
NM_137893	CG42678	1.945
NM_137895	CG3800	5.941
NM_137896	CG9849	3.946
NM_137897	CG3831	0.558
NM_137901	CG9896	6.594
NM_137905	CG30194	0.628
NM_137906	CG9890	2.349
NM_137907	l(2)k09913	6.079
NM_137909	Art7	1.516
NM_137939	CG3500	3.248
NM_137942	CG13550	0.348
NM_137943	CG3493	3.753
NM_137946	eIF2B-delta	3.541
NM_137947	CG3530	2.986
NM_137948	CG3520	1.192
NM_137949	CG9812	0.854
NM_137958	CG3906	10.329
NM_137959	mi	1.861
NM_137960	wmd	3.799
NM_137961	levy	7.615
NM_137962	pita	2.460
NM_137963	Rrp4	2.669
NM_137967	CG17664	5.810
NM_137969	CG4019	6.145
NM_137970	Pde8	3.011
NM_137972	CG5431	3.752
NM_137975	CG30183	0.449
NM_137976	CG4091	3.958
NM_137977	Sesn	4.547
NM_137982	CG5532	5.905
NM_137988	CG5543	1.620
NM_137989	Nxt1	3.376
NM_137990	CG4797	2.368
NM_137994	CG5554	5.162
NM_137995	ytr	3.576
NM_137996	CG5569	3.506
NM_137997	CG5597	4.478
NM_137998	Dcp1	3.080
NM_138002	CG5339	3.568
NM_138003	CG5591	1.618
NM_138006	CG2812	1.602
NM_138007	CG3735	1.759
NM_138008	CG13565	1.779
NM_138009	CG2970	4.047
NM_138011	CG3803	3.109
NM_138012	thoc5	2.322
NM_138013	CG16787	2.315
NM_138016	CG10904	2.951
NM_138017	CG3065	2.679
NM_138018	mr	2.103
NM_138019	Gadd34	4.919
NM_138021	CG3860	4.710
NM_138026	CG3907	5.225
NM_138027	CG11388	3.302
NM_138028	CG3163	2.470
NM_138029	MAN1	2.412
NM_138030	CG13567	2.695
NM_138031	IntS1	1.852
NM_138034	eIF-5A	9.249
NM_138035	yki	3.989
NM_138036	CG3209	6.555
NM_138040	snama	2.380
NM_138041	CG4049	1.110
NM_138045	tamo	1.996
NM_138046	Zfrp8	2.248
NM_138047	CG4065	2.396
NM_138048	DnaJ-60	2.640
NM_138049	CG3328	0.340
NM_138050	CG3363	0.282
NM_138051	CG3362	4.598
NM_138052	CG3356	3.552
NM_138060	CG3376	1.219
NM_138062	CG3394	5.189
NM_138064	slik	3.795
NM_138065	CG3419	1.349
NM_138069	CG4563	-0.270
NM_138078	Letm1	4.900
NM_138080	CG4612	1.880
NM_138081	Brca2	1.048
NM_138084	CG13585	6.000
NM_138085	CG4622	2.020
NM_138087	itp	1.049
NM_138088	CG11414	3.620
NM_138089	uri	1.281
NM_138090	Fcp1	1.364
NM_138091	CG3511	1.387
NM_138092	Start1	2.982
NM_138094	pio	2.209
NM_138096	CG4692	7.231
NM_138097	CG3548	0.867
NM_138099	CG3570	2.843
NM_138100	CG4707	0.712
NM_138102	CG42360	2.445
NM_138103	CG3608	2.180
NM_138104	CG4741	5.152
NM_138106	CG3640	0.245
NM_138107	CG4781	6.237
NM_138108	CG3663	4.357
NM_138110	CG3683	5.766
NM_138111	CG4806	2.876
NM_138115	CG30421	2.421
NM_138119	CG3894	2.804
NM_138120	CG16936	7.591
NM_138121	Eps-15	3.534
NM_138122	egg	1.984
NM_138123	CG16912	2.734
NM_138124	CG3589	3.391
NM_138129	CG16896	0.917
NM_138130	Atf-2	-0.029
NM_138131	NKAIN	3.662
NM_138135	pain	2.521
NM_138136	CG30427	1.626
NM_138137	CG3760	5.342
NM_138138	CG2811	4.873
NM_138139	Tina-1	7.701
NM_138140	CG15861	-0.553
NM_138141	CG3770	0.409
NM_138142	CG2790	2.579
NM_138144	CG2765	4.558
NM_138145	CG3776	4.312
NM_138146	Phk-3	4.310
NM_138148	CG3829	1.498
NM_138156	CG6845	3.512
NM_138157	CG7051	-0.464
NM_138159	CG7049	3.097
NM_138160	Vdup1	2.876
NM_138163	rno	0.342
NM_138164	mri	3.041
NM_138165	CG13876	1.739
NM_138166	CG7028	2.219
NM_138167	thoc7	3.876
NM_138168	CG16940	2.688
NM_138171	pyx	1.232
NM_138175	DIP2	2.666
NM_138177	Tudor-SN	5.666
NM_138182	RhoGEF3	1.624
NM_138183	RhoGEF3	1.271
NM_138184	CG32344	2.305
NM_138185	mthl9	0.986
NM_138186	mthl10	4.446
NM_138187	Ptpmeg	4.358
NM_138189	CG6905	1.860
NM_138190	CG1233	3.245
NM_138193	CG17180	1.400
NM_138194	hipk	1.456
NM_138196	CG17181	0.058
NM_138197	MED14	1.996
NM_138198	CG13893	4.435
NM_138199	Reg-2	6.019
NM_138200	Gale	5.823
NM_138201	CG3402	1.506
NM_138202	MED30	2.339
NM_138203	Rev1	1.342
NM_138205	CG3386	2.233
NM_138206	ebd1	2.305
NM_138207	CG3344	7.325
NM_138208	RabX6	2.105
NM_138209	Vti1	2.481
NM_138211	CG13895	1.524
NM_138212	CG13896	1.668
NM_138216	CG42553	2.363
NM_138217	CG13901	2.284
NM_138218	CG13887	6.429
NM_138219	CG13902	2.520
NM_138221	CG13890	3.282
NM_138225	CG13907	4.816
NM_138231	CG9205	4.595
NM_138235	CG13912	0.843
NM_138237	CG9119	6.661
NM_138238	mwh	-1.125
NM_138240	CG9194	0.839
NM_138242	Psf1	2.075
NM_138243	Sac1	4.770
NM_138249	Rabex-5	1.878
NM_138250	CG9149	4.831
NM_138251	CG2277	3.489
NM_138253	CG9186	4.315
NM_138254	CG9153	4.510
NM_138258	CG2211	1.283
NM_138259	l(3)02640	3.538
NM_138260	CG2199	2.189
NM_138261	312	1.343
NM_138268	CG12084	2.688
NM_138269	cue	4.558
NM_138562	CG8889	1.027
NM_138759	bur	3.752
NM_138760	l(2)01810	5.585
NM_138767	endoA	2.976
NM_138984	ACXD	3.532
NM_138985	26-29-p	5.890
NM_138986	7B2	2.039
NM_138988	Atf3	2.133
NM_138997	fbl	5.274
NM_139356	v(2)k05816	0.983
NM_139360	Psa	4.325
NM_139361	CG12090	3.057
NM_139362	CG12091	5.040
NM_139363	CG7852	1.387
NM_139364	Cct1	4.523
NM_139365	Cct2	0.004
NM_139366	CG12099	4.707
NM_139367	pex10	3.309
NM_139369	CG7879	1.658
NM_139370	CG12004	5.258
NM_139371	CG13917	1.529
NM_139372	CG12104	2.930
NM_139376	CG13926	3.516
NM_139379	metl	3.757
NM_139380	CG13919	2.553
NM_139381	CG17249	1.917
NM_139382	CG13920	1.185
NM_139383	CG7967	4.774
NM_139384	CG7970	7.098
NM_139385	CG7971	3.275
NM_139386	CG7974	1.472
NM_139394	CG18171	-0.639
NM_139396	Oseg4	3.129
NM_139397	CG18173	5.268
NM_139398	CG7995	4.883
NM_139400	CG8001	2.311
NM_139401	CG13933	2.477
NM_139402	CG12018	0.786
NM_139403	CG2021	2.846
NM_139404	mRpL46	3.537
NM_139408	GV1	3.904
NM_139409	Cpr62Ba	4.558
NM_139413	CG12024	2.178
NM_139414	CG12025	2.883
NM_139416	CG13937	2.237
NM_139422	Mfap1	2.562
NM_139424	CG42863	1.203
NM_139426	CG1140	4.278
NM_139427	CG1927	6.731
NM_139429	CG1139	5.034
NM_139436	CG15822	1.161
NM_139437	CG15879	2.782
NM_139440	CG13810	1.941
NM_139444	CG9018	3.002
NM_139446	CG1275	4.680
NM_139447	CG2034	2.997
NM_139448	oxt	2.584
NM_139449	CG13807	2.971
NM_139450	ecd	2.465
NM_139451	CG13806	3.154
NM_139456	DmsR-1	1.349
NM_139458	CG1317	4.261
NM_139459	CG8993	5.565
NM_139460	CG9004	1.979
NM_139461	CG15877	2.473
NM_139462	CG13800	1.916
NM_139464	CG42669	3.410
NM_139468	CG1146	3.616
NM_139470	CG16758	2.182
NM_139473	CG16985	6.313
NM_139474	CG12182	-0.270
NM_139475	CG16986	7.395
NM_139476	MEP-1	3.205
NM_139477	CG14949	5.338
NM_139478	CG1143	5.453
NM_139479	CG1246	5.960
NM_139480	Aats-pro	1.724
NM_139488	CG1240	4.497
NM_139489	CG9977	4.511
NM_139490	CG12093	2.762
NM_139491	Atg2	3.345
NM_139492	pgant6	4.284
NM_139493	CG43444	1.646
NM_139499	CG2107	2.408
NM_139503	CG2162	3.573
NM_139504	scramb2	2.345
NM_139505	Sk2	1.409
NM_139506	CG1271	3.388
NM_139507	CG16753	2.257
NM_139508	CG32486	4.753
NM_139510	CG11486	4.923
NM_139513	prominin-like	2.228
NM_139514	CG11537	3.669
NM_139515	CG1291	3.749
NM_139516	CG12082	3.148
NM_139517	BtbVII	2.329
NM_139518	CG12079	5.782
NM_139519	CG14962	1.126
NM_139522	CG14964	0.079
NM_139523	Girdin	1.163
NM_139527	CG14966	2.599
NM_139528	gry	2.897
NM_139532	CG14967	1.486
NM_139533	CG12034	3.565
NM_139534	RpL28	9.474
NM_139535	CG17737	6.794
NM_139536	CG11505	0.695
NM_139537	CG17746	4.016
NM_139543	CG14968	5.088
NM_139544	ZnT63C	5.271
NM_139548	CG12016	3.082
NM_139549	CG11526	2.796
NM_139551	CG14961	0.177
NM_139552	CG14969	3.341
NM_139554	YT521-B	3.048
NM_139556	CG12012	4.206
NM_139559	armi	1.449
NM_139560	CG14971	3.776
NM_139572	ntc	1.263
NM_139573	IntS10	0.958
NM_139574	CG32262	2.947
NM_139575	CG12006	2.294
NM_139577	CG14977	4.281
NM_139578	CG14980	2.910
NM_139579	Sc2	5.843
NM_139580	ida	0.553
NM_139581	CG10866	2.677
NM_139582	CG12766	5.422
NM_139583	CG10863	6.731
NM_139587	CG14984	2.676
NM_139589	CG14985	2.639
NM_139590	CG1134	2.616
NM_139591	CG11594	4.050
NM_139594	CG11593	1.313
NM_139595	Rcd5	3.054
NM_139596	CG1136	1.246
NM_139598	CG14989	3.680
NM_139600	CG14995	2.241
NM_139601	Fit1	4.010
NM_139602	Ack	1.028
NM_139603	Chd64	6.892
NM_139604	ens	4.727
NM_139605	CG1299	3.269
NM_139608	Ero1L	4.503
NM_139611	VhaM9.7-c	3.910
NM_139612	CG43367	1.846
NM_139620	CG14997	3.942
NM_139621	CG1265	4.837
NM_139622	CG15011	2.482
NM_139623	CG1309	4.526
NM_139624	CG11586	3.025
NM_139627	CG1311	3.317
NM_139630	CG1316	4.266
NM_139632	CG1319	5.877
NM_139635	CG15014	2.668
NM_139636	Cip4	3.657
NM_139639	CG11342	2.443
NM_139642	CG15019	5.250
NM_139643	DOR	4.532
NM_139645	CG15021	5.024
NM_139658	CG11353	1.944
NM_139659	CG11357	1.606
NM_139661	Rpd3	4.082
NM_139670	CG12493	3.347
NM_139674	CG7509	-2.408
NM_139676	CG13708	-0.264
NM_139677	CG13707	2.547
NM_139682	CG13704	6.689
NM_139683	Rh50	4.129
NM_139687	CG10671	4.015
NM_139688	CG4623	3.422
NM_139689	CG10672	4.731
NM_139690	CHMP2B	3.542
NM_139691	CG10673	3.176
NM_139692	CG4611	1.896
NM_139693	CG10674	5.097
NM_139694	CG4603	3.113
NM_139701	CG4769	6.836
NM_139702	Uev1A	5.929
NM_139703	membrin	3.452
NM_139704	CG10635	4.316
NM_139708	CG4835	2.305
NM_139712	CG13285	3.774
NM_139714	sinu	2.311
NM_139715	bc10	4.747
NM_139716	Msr-110	7.248
NM_139717	l(3)psg2	0.919
NM_139719	CG10592	5.210
NM_139720	CG5150	4.866
NM_139722	CG10590	3.879
NM_139724	Eaf6	1.900
NM_139725	Blimp-1	3.005
NM_139727	CG10576	6.201
NM_139728	Ppat-Dpck	4.959
NM_139729	scny	2.876
NM_139730	Myt1	1.305
NM_139732	Bre1	1.993
NM_139733	CG5537	4.298
NM_139743	CG10483	0.798
NM_139753	CG10477	8.927
NM_139755	Jon65Aiv	11.190
NM_139756	Jon65Aiii	10.521
NM_139757	Jon65Aii	2.444
NM_139758	Jon65Ai	6.645
NM_139759	CG6592	-3.169
NM_139760	CG10472	10.991
NM_139762	CG42269	2.582
NM_139764	CG13295	3.322
NM_139765	CG6610	3.233
NM_139768	CG10469	2.435
NM_139769	CG10467	5.727
NM_139770	loj	4.731
NM_139776	CG10289	2.179
NM_139777	CG7376	-0.018
NM_139778	CG10274	1.720
NM_139779	CG7386	0.399
NM_139780	CG13298	4.668
NM_139783	CG10226	1.383
NM_139789	CG10147	0.960
NM_139790	CG8270	2.355
NM_139791	CG10144	1.845
NM_139793	CG8368	2.598
NM_139794	CG8398	0.685
NM_139796	SP1173	1.975
NM_139799	CG10107	2.944
NM_139800	CG8549	3.589
NM_139801	CG10103	4.568
NM_139803	CG14820	5.918
NM_139805	CG10077	6.005
NM_139806	CG9948	2.811
NM_139807	CG10075	3.304
NM_139810	CG9953	4.483
NM_139825	CG15829	1.656
NM_139826	CG8628	9.267
NM_139833	BHD	1.785
NM_139834	RpL18	9.605
NM_139835	mRpL50	3.549
NM_139836	Cdc27	2.144
NM_139837	MED4	1.402
NM_139838	CG14830	3.044
NM_139845	CG8605	2.787
NM_139846	CG8602	4.723
NM_139847	mus312	2.215
NM_139848	CG8600	2.810
NM_139849	eco	2.240
NM_139850	CG8596	3.726
NM_139852	CTCF	2.121
NM_139854	sec63	4.506
NM_139855	Sh3beta	5.356
NM_139856	akirin	4.861
NM_139857	SMSr	2.071
NM_139861	CG8562	6.362
NM_139862	CG18417	3.006
NM_139863	CG8560	7.732
NM_139864	Rac2	4.295
NM_139873	CG8539	3.601
NM_139875	CG7546	3.418
NM_139887	CG7506	3.971
NM_139888	PGRP-SD	-2.014
NM_139889	CG7492	3.048
NM_139891	Ank2	-0.213
NM_139892	CG12262	7.071
NM_139893	CG7457	0.701
NM_139904	CG8281	2.803
NM_139905	CG8111	3.065
NM_139906	Srp9	4.390
NM_139907	exex	4.383
NM_139908	CG8042	3.621
NM_139909	HP4	3.391
NM_139910	CG8209	3.653
NM_139911	CG8038	3.070
NM_139912	bip1	1.394
NM_139914	CG7565	3.057
NM_139917	CG7927	4.554
NM_139919	CG7550	2.637
NM_139920	CG7504	-0.162
NM_139925	CG7979	2.747
NM_139926	ERR	4.221
NM_139927	Atg18	3.773
NM_139928	MED24	2.750
NM_139930	CG7375	5.144
NM_139931	CG8005	1.759
NM_139942	cert	4.103
NM_139944	CG7197	2.975
NM_139945	CG13671	2.093
NM_139946	CG7194	3.051
NM_139947	Sbp2	2.687
NM_139948	CG7188	6.679
NM_139949	CG7185	3.189
NM_139953	pex2	3.567
NM_139954	CG7083	3.641
NM_139955	CG7182	2.877
NM_139956	CG7112	2.648
NM_139957	CG17352	1.268
NM_139960	Jon66Cii	-0.343
NM_139961	CG7120	0.437
NM_139962	mkg-p	2.042
NM_139963	CG13667	2.011
NM_139965	exo70	2.480
NM_139967	Cbl	1.326
