transcript_name	Gene_name	RAL-857-Challenged
NM_132974	CG5162	4.130
NM_132980	CG8915	0.307
NM_132981	CG8675	3.857
NM_132984	CG8661	1.467
NM_132985	CG5445	3.996
NM_132986	CG8611	1.918
NM_132987	CG5613	3.980
NM_132990	CG8557	1.471
NM_132993	l(1)G0222	3.012
NM_132995	CG12991	4.955
NM_132996	X11L	2.140
NM_132997	CG8408	4.511
NM_132998	CG8326	2.224
NM_133000	CG5703	4.713
NM_133001	CG8289	2.896
NM_133002	CG5800	5.145
NM_133003	RhoGAPp190	2.784
NM_133004	IntS2	2.834
NM_133009	CG8188	3.466
NM_133010	par-6	3.155
NM_133012	CG42684	2.481
NM_133016	CG6398	1.820
NM_133017	CG8142	1.278
NM_133018	Ucp4A	3.692
NM_133019	CG15814	5.583
NM_133020	CG6506	1.683
NM_133021	CG32557	4.345
NM_133022	CG6762	3.595
NM_133023	Arp8	1.624
NM_133024	CG6769	5.279
NM_133029	CG7772	2.805
NM_133030	Vps4	5.698
NM_133031	CG6847	1.957
NM_133034	CG6867	1.971
NM_133037	CG7536	2.434
NM_133039	RhoGAP16F	4.989
NM_133040	CG7192	4.364
NM_133049	upd2	2.841
NM_133057	CG6023	1.845
NM_133060	CG6179	2.394
NM_133061	CG32549	6.196
NM_133071	CG15044	7.656
NM_133072	CG15043	12.086
NM_133073	GalNAc-T2	2.655
NM_133075	Ggt-1	3.498
NM_133077	Aats-his	5.239
NM_133085	Rip11	5.496
NM_133086	CG6540	2.431
NM_133087	CG6617	3.401
NM_133088	Ing3	1.327
NM_133089	CG6659	3.853
NM_133095	CG6891	7.137
NM_133096	CG18259	0.323
NM_133097	CG6961	0.299
NM_133098	CG7053	3.139
NM_133102	CG34422	2.368
NM_133103	CG7280	2.364
NM_133105	CG7322	3.384
NM_133106	CG7288	2.642
NM_133107	CG7326	0.865
NM_133110	CG7332	4.666
NM_133111	CG7358	3.059
NM_133113	CG7378	3.211
NM_133121	tgy	0.696
NM_133122	Obp18a	1.554
NM_133123	RhoGAP18B	4.300
NM_133124	RhoGAP18B	3.816
NM_133126	CG7556	3.841
NM_133127	CG7453	3.871
NM_133129	Mec2	7.854
NM_133130	CG14193	4.264
NM_133131	CG7914	1.514
NM_133132	CG14194	3.035
NM_133133	CG7990	1.017
NM_133134	Ulp1	2.693
NM_133136	Mur18B	3.570
NM_133137	Muc18B	5.428
NM_133139	CG14196	6.242
NM_133140	CG7889	3.702
NM_133141	CG7992	6.399
NM_133143	rictor	2.113
NM_133144	vav	2.766
NM_133145	CG8010	2.862
NM_133148	CG8034	3.305
NM_133149	CG8051	4.545
NM_133150	out	6.190
NM_133154	kek5	2.278
NM_133156	Nat1	3.874
NM_133157	CG12203	4.583
NM_133158	CG12204	1.295
NM_133159	CG14200	1.780
NM_133160	l(1)G0156	5.162
NM_133165	Fie	1.970
NM_133166	imd	3.990
NM_133434	fbl	5.155
NM_134273	arm	5.130
NM_134278	sgg	4.526
NM_134279	shn	2.657
NM_134280	tra2	2.435
NM_134281	trx	1.363
NM_134282	trx	1.187
NM_134283	porin	7.278
NM_134284	tws	4.399
NM_134285	tws	4.402
NM_134286	tws	4.332
NM_134290	Sox14	4.380
NM_134291	spi	3.424
NM_134292	spi	3.496
NM_134293	spi	3.393
NM_134296	Hr39	2.087
NM_134297	Rbp9	2.682
NM_134298	Rbp9	2.678
NM_134299	Rbp9	2.771
NM_134300	Rbp9	2.773
NM_134301	cad	4.918
NM_134302	brat	0.788
NM_134303	Sema-2a	1.947
NM_134304	chic	8.275
NM_134305	Syx5	4.458
NM_134308	Rho1	7.355
NM_134309	Rho1	7.453
NM_134310	Rab11	6.521
NM_134311	Dhod	3.996
NM_134312	Nacalpha	7.670
NM_134313	Vha44	5.605
NM_134314	sdk	0.776
NM_134315	sdk	0.767
NM_134317	Patj	2.592
NM_134318	TBPH	3.327
NM_134319	for	3.590
NM_134320	Pten	2.391
NM_134321	Pten	2.334
NM_134322	Pten	2.304
NM_134429	Ca-alpha1D	-0.788
NM_134475	Tao-1	3.857
NM_134477	CG14204	5.575
NM_134478	CG14219	6.936
NM_134479	CG14205	6.199
NM_134480	RpS10b	8.911
NM_134481	CG14220	2.888
NM_134482	CG14207	6.596
NM_134483	Tyler	1.862
NM_134484	CG14210	3.122
NM_134485	CG12788	2.328
NM_134487	CG14222	3.679
NM_134488	MKP-4	2.086
NM_134490	e(y)3	2.519
NM_134491	Rcd-1	3.648
NM_134492	CG12237	3.241
NM_134493	Sec61gamma	4.287
NM_134494	Arp11	3.497
NM_134495	Ranbp21	1.993
NM_134496	CG14215	1.903
NM_134498	CG14216	2.604
NM_134500	Ubqn	4.715
NM_134502	CG14229	2.140
NM_134503	CG14231	3.077
NM_134504	CG14232	3.029
NM_134505	CG14230	3.103
NM_134508	CG32528	4.361
NM_134509	Alr	3.175
NM_134510	CG12703	4.216
NM_134516	CG32529	2.901
NM_134517	CG15618	0.852
NM_134518	CG11943	1.411
NM_134519	pico	0.790
NM_134529	Rab35	3.926
NM_134531	CG9577	3.777
NM_134532	CG9581	2.006
NM_134533	CG9578	2.729
NM_134535	CG17068	2.761
NM_134536	CG17065	3.693
NM_134543	l(1)G0004	3.621
NM_134544	HERC2	0.478
NM_134549	CG11710	4.334
NM_134552	RhoGAP19D	2.358
NM_134553	CG1812	0.982
NM_134559	Cyp6v1	3.642
NM_134573	Npc1b	4.330
NM_134574	CG1304	4.519
NM_134576	CG1532	4.770
NM_134577	CG1529	2.499
NM_134578	Ntf-2	5.655
NM_134580	CG1753	3.722
NM_134581	CG1518	3.381
NM_134582	bves	1.968
NM_134584	CG32512	4.475
NM_134592	CG15445	3.604
NM_134601	CG1718	6.192
NM_134603	Pros45	5.611
NM_134605	Dd	2.997
NM_134606	CG1486	3.624
NM_134607	CG1678	8.416
NM_134613	Cyp6t1	3.459
NM_134614	CG14621	2.629
NM_134615	CG14615	2.745
NM_134616	tilB	1.648
NM_134617	CG14614	2.166
NM_134618	CG14619	2.455
NM_134619	CG14613	3.571
NM_134620	CG14618	2.614
NM_134621	CG12576	4.661
NM_134624	CG17598	3.817
NM_134625	CG17600	0.926
NM_134642	dbr	3.202
NM_134643	galectin	4.519
NM_134645	CG11376	1.864
NM_134646	CG11377	3.497
NM_134647	Nhe1	3.224
NM_134649	CG4822	1.016
NM_134650	CG3164	7.481
NM_134653	CG11454	4.218
NM_134656	CG3709	1.376
NM_134657	CG3436	4.158
NM_134659	CG11490	2.087
NM_134663	CG3645	1.939
NM_134666	CG11555	2.874
NM_134667	mbm	2.889
NM_134668	CG17078	2.189
NM_134669	CG11601	3.464
NM_134670	CG3625	4.784
NM_134672	CG11562	2.186
NM_134673	CG11912	4.445
NM_134674	CG11911	8.146
NM_134675	Ent1	3.261
NM_134676	CG4213	-0.364
NM_134678	CG11885	3.255
NM_134681	CG4164	3.912
NM_134683	CG4297	-1.687
NM_134684	MED15	2.963
NM_134685	cbt	4.788
NM_134686	rempA	5.039
NM_134687	CG2789	8.149
NM_134689	CG2794	2.396
NM_134690	CG2807	3.499
NM_134691	Ipk2	6.330
NM_134692	cold	2.978
NM_134700	KH1	2.350
NM_134701	Saf6	1.468
NM_134702	pex12	2.636
NM_134704	CG3876	2.557
NM_134705	CG3662	6.281
NM_134706	CG3862	3.028
NM_134707	CG4291	2.043
NM_134709	CG13950	0.327
NM_134713	GluRIIC	1.116
NM_134718	IA-2	2.686
NM_134719	Atg4	3.938
NM_134720	CG4629	2.325
NM_134721	mtRNApol	1.173
NM_134724	Pino	5.184
NM_134725	CG4552	4.574
NM_134727	CG4577	2.903
NM_134728	CG4726	2.447
NM_134729	CG4749	2.410
NM_134730	Tfb4	2.619
NM_134731	CG4764	4.187
NM_134733	Tango14	4.079
NM_134734	CG5080	4.367
NM_134735	CG4785	1.953
NM_134736	CG14341	2.155
NM_134737	CG5118	5.379
NM_134738	CG4887	3.760
NM_134739	CG4896	1.805
NM_134740	CG5126	2.574
NM_134741	Tgt	3.432
NM_134742	CG5001	4.207
NM_134746	CG42329	4.353
NM_134758	CG7420	2.138
NM_134764	CG31935	2.417
NM_134768	CG17660	4.877
NM_134769	mRpL48	3.254
NM_134770	frtz	1.972
NM_134771	CG18317	4.299
NM_134772	CG31937	3.947
NM_134773	CG17652	2.788
NM_134774	CG17646	1.458
NM_134775	CG17712	2.551
NM_134786	CG7337	3.519
NM_134788	Der-1	3.773
NM_134789	CG15356	0.861
NM_134790	CG15362	2.009
NM_134791	CG7289	3.343
NM_134793	Npc2a	6.841
NM_134796	CG4238	0.875
NM_134802	tho2	2.635
NM_134803	CG11723	2.803
NM_134804	CG7261	3.479
NM_134805	AIF	3.910
NM_134806	CG15382	1.803
NM_134808	CG10874	3.289
NM_134810	CG15385	0.750
NM_134811	CG10880	0.938
NM_134812	mio	1.813
NM_134813	CG7082	4.150
NM_134814	l(2)s5379	6.334
NM_134817	CG4267	3.693
NM_134820	gho	3.691
NM_134824	CG16995	3.563
NM_134825	CG9967	0.951
NM_134829	Axud1	1.860
NM_134830	CG3597	2.586
NM_134831	CG3609	7.895
NM_134833	CG9866	2.173
NM_134834	CG9867	1.609
NM_134835	CG9870	0.913
NM_134840	CG9886	2.225
NM_134844	Cyp309a1	8.064
NM_134848	CG3214	4.883
NM_134849	p16-ARC	5.721
NM_134850	Drp1	4.548
NM_134859	CG31689	3.355
NM_134861	Cwc25	3.249
NM_134862	CG9894	5.888
NM_134864	Trn-SR	2.049
NM_134865	CG3077	2.520
NM_134866	aph-1	3.228
NM_134867	CG2862	5.596
NM_134881	CG2991	5.517
NM_134883	CG8813	3.282
NM_134885	CG8814	4.927
NM_134887	CG9641	2.856
NM_134888	CG3165	6.679
NM_134889	CG9643	3.554
NM_134891	CG17224	6.625
NM_134892	CG17264	3.298
NM_134893	alpha4GT1	1.799
NM_134894	CG3542	2.934
NM_134895	CG3605	3.751
NM_134896	CG17219	1.711
NM_134897	GABPI	3.439
NM_134899	CG17259	5.305
NM_134900	CG17260	3.307
NM_134902	CG17221	2.489
NM_134904	CG3523	4.788
NM_134906	CG12400	5.406
NM_134907	Hydr2	5.511
NM_134914	CG3332	5.109
NM_134915	CG9664	3.982
NM_134916	CG9663	5.128
NM_134917	CG15406	0.881
NM_134918	CG3277	2.406
NM_134924	E23	0.776
NM_134926	CG34394	4.109
NM_134928	CG9662	2.352
NM_134929	pgant2	4.130
NM_134932	CG2772	-0.556
NM_134933	CG2774	4.898
NM_134935	Cog3	2.542
NM_134936	sec5	2.947
NM_134942	CG17593	4.418
NM_134946	CG8852	3.592
NM_134950	CG15418	2.927
NM_134955	CG16713	7.222
NM_134956	CG16712	9.384
NM_134957	CG3604	7.386
NM_134960	CG2818	3.416
NM_134964	CG3921	3.314
NM_134965	CG3407	1.023
NM_134970	CG15422	7.263
NM_134971	CG15423	8.499
NM_134972	CG10039	7.476
NM_134974	CG3714	2.928
NM_134975	CG3702	3.817
NM_134980	CG17612	0.591
NM_134981	CG3338	2.299
NM_134982	Psf2	1.825
NM_134983	Tps1	3.809
NM_134984	CG3652	3.995
NM_134985	l(2)k05819	2.899
NM_134986	Dim1	3.293
NM_134987	CG15431	1.394
NM_134988	CG15432	2.131
NM_134989	morgue	1.911
NM_134990	Elp3	3.087
NM_134991	CG15438	2.480
NM_134992	CG15439	1.602
NM_134993	CG15440	3.051
NM_134994	CG15435	0.922
NM_134995	CG15443	2.531
NM_134997	CG17840	1.200
NM_135013	CG3294	1.351
NM_135014	Clect27	3.368
NM_135018	CG2976	6.014
NM_135019	Ir25a	1.232
NM_135020	CG15626	3.316
NM_135021	CG12194	3.213
NM_135022	CG2950	3.393
NM_135023	CG11927	2.507
NM_135024	CG11926	3.069
NM_135027	CG3008	7.453
NM_135029	CG3036	4.924
NM_135031	hoe1	1.309
NM_135032	hoe1	1.280
NM_135034	hoe2	0.507
NM_135036	jet	1.718
NM_135037	Jon25Biii	9.171
NM_135038	Jon25Bii	2.997
NM_135039	Marcal1	0.199
NM_135040	Scox	3.980
NM_135041	CG3756	3.099
NM_135042	CG14043	2.887
NM_135043	mRpL28	4.618
NM_135044	Gmd	5.534
NM_135045	CG3792	5.921
NM_135046	CG8891	3.459
NM_135047	CG8892	3.046
NM_135051	CG31917	4.591
NM_135053	CG3887	4.770
NM_135055	CG31650	2.801
NM_135056	CG31919	5.255
NM_135057	CG9121	3.062
NM_135058	CG14040	2.509
NM_135061	Rpn11	5.035
NM_135062	pgant5	3.250
NM_135063	CG5828	3.077
NM_135064	CG4230	2.812
NM_135065	CG8680	4.681
NM_135068	Cyp28d1	3.524
NM_135071	TpnC25D	4.859
NM_135072	Cyp4ac1	3.468
NM_135074	Cyp4ac3	1.957
NM_135075	Bub1	2.487
NM_135077	CG14023	1.670
NM_135079	fusl	-1.096
NM_135080	CG12512	3.504
NM_135085	CG7382	3.996
NM_135086	cl	7.051
NM_135087	CG7371	3.001
NM_135088	CG6907	3.587
NM_135090	CG7277	4.380
NM_135094	Oscillin	5.903
NM_135108	CG11149	4.121
NM_135110	CG11147	2.818
NM_135111	CG11029	3.334
NM_135112	CG11030	3.107
NM_135113	obst-E	1.296
NM_135114	CG9171	3.857
NM_135115	CG14005	1.996
NM_135116	CG7239	2.579
NM_135117	CG11034	1.064
NM_135121	CG8965	1.882
NM_135124	bchs	1.174
NM_135127	CG9044	3.324
NM_135134	Gal	2.903
NM_135135	CG9098	-1.493
NM_135137	CG9107	2.858
NM_135140	CG12393	3.103
NM_135141	CG9135	2.310
NM_135143	CG9140	5.498
NM_135144	CG13994	3.369
NM_135145	Fbw5	2.181
NM_135146	CG9147	1.636
NM_135148	CG13993	5.577
NM_135149	CG9154	2.206
NM_135151	CG9175	2.597
NM_135152	Arc-p20	6.040
NM_135153	WDR79	2.791
NM_135161	CG9486	2.557
NM_135168	Gef26	0.267
NM_135169	Pez	3.308
NM_135171	CG9498	4.039
NM_135182	l(2)k11101	2.583
NM_135183	CG9527	5.315
NM_135184	retm	2.413
NM_135185	frj	3.510
NM_135187	CG9531	1.721
NM_135188	mmy	5.575
NM_135189	CG9536	3.422
NM_135190	Sec61alpha	5.719
NM_135191	DLP	2.803
NM_135193	epsilonCOP	4.114
NM_135194	CG9548	2.884
NM_135196	CG9547	4.078
NM_135199	CG31637	4.338
NM_135202	CG11015	6.535
NM_135205	Ent2	3.673
NM_135206	CG13766	2.207
NM_135207	CG11319	0.458
NM_135208	CG11050	5.255
NM_135214	Tango1	4.072
NM_135216	CG11070	2.960
NM_135218	Galt	4.379
NM_135220	Nhe3	4.845
NM_135222	CG11188	3.122
NM_135223	Liprin-alpha	2.788
NM_135226	CG11221	0.276
NM_135231	CG11236	2.945
NM_135235	l(2)k09022	2.074
NM_135236	Nha1	5.199
NM_135237	CG13773	2.474
NM_135238	Rat1	2.689
NM_135239	CG18304	0.089
NM_135240	CG10158	3.050
NM_135242	Gas41	3.030
NM_135243	CG13775	1.081
NM_135244	Atac1	2.446
NM_135245	CG10399	2.277
NM_135247	uif	-0.003
NM_135249	CG3476	4.510
NM_135250	Rab30	4.215
NM_135251	CG11266	4.778
NM_135256	CG4495	3.396
NM_135258	CG4497	-0.134
NM_135259	CG4502	3.111
NM_135261	ico	2.089
NM_135264	Wnt6	-0.033
NM_135266	CG5149	3.770
NM_135269	CG5171	1.940
NM_135270	CG5177	5.139
NM_135271	CG5181	2.605
NM_135272	CG15818	7.328
NM_135273	chm	1.663
NM_135274	CG5261	4.799
NM_135275	CG5958	5.115
NM_135276	CG5973	4.741
NM_135281	CG42533	0.569
NM_135288	CG18585	4.357
NM_135289	CG7025	0.151
NM_135296	CG13796	0.480
NM_135302	CG7191	1.546
NM_135304	CG7154	2.807
NM_135305	CG7149	2.988
NM_135306	LKR	0.942
NM_135307	Herp	4.482
NM_135308	r2d2	3.387
NM_135309	cdc14	1.811
NM_135310	CG7115	3.389
NM_135318	SmE	4.502
NM_135323	CG7231	2.690
NM_135326	CG7224	2.478
NM_135327	Wwox	2.555
NM_135328	Spn28D	0.094
NM_135329	CG12560	3.399
NM_135330	Tg	2.755
NM_135332	baf	5.607
NM_135333	Cka	3.545
NM_135334	CG7429	1.704
NM_135335	RpL36A	9.626
NM_135336	CG7466	-0.655
NM_135339	CG12375	4.088
NM_135340	CG8668	4.843
NM_135341	CG8552	3.703
NM_135342	Rbsn-5	3.821
NM_135343	CG8498	4.071
NM_135344	CG8486	-0.398
NM_135345	CG8475	2.998
NM_135346	CG8460	-5.381
NM_135347	CG8455	2.446
NM_135348	CG8451	3.816
NM_135350	CG8372	3.969
NM_135351	CG8360	4.143
NM_135352	CG8353	5.499
NM_135355	Snx6	5.914
NM_135357	Khc-73	3.942
NM_135358	wol	5.248
NM_135359	CG7840	3.925
NM_135360	CG7830	5.069
NM_135361	CG7818	2.893
NM_135362	CG7810	3.451
NM_135363	CG7806	5.510
NM_135365	CG7787	3.447
NM_135366	CG7781	1.988
NM_135367	CG14275	3.646
NM_135369	CG14273	3.117
NM_135370	CG7778	4.721
NM_135371	CG7627	3.667
NM_135372	CG17292	4.032
NM_135373	CG17293	3.444
NM_135374	CG13390	2.272
NM_135375	CG17294	0.936
NM_135377	Rcd4	2.508
NM_135378	CG13393	4.761
NM_135383	CG13398	2.701
NM_135384	D12	1.738
NM_135386	U26	0.445
NM_135387	fu12	5.048
NM_135388	fu2	1.999
NM_135390	CG13088	0.721
NM_135391	Bace	10.020
NM_135392	CG13096	3.433
NM_135393	CG13097	2.365
NM_135394	CG13089	3.343
NM_135395	mRpL51	3.463
NM_135396	CG13090	2.228
NM_135398	CG17834	4.013
NM_135402	PrBP	3.338
NM_135403	Trs23	3.276
NM_135406	CG9463	2.509
NM_135407	CG9465	0.146
NM_135408	CG9466	5.356
NM_135409	CG9468	5.597
NM_135413	CG9510	4.058
NM_135414	C1GalTA	4.160
NM_135415	CG31886	2.944
NM_135420	CG13101	2.024
NM_135421	CG9555	4.664
NM_135422	CG17906	1.258
NM_135423	CG9568	9.278
NM_135424	CG13102	6.697
NM_135425	Rcd-1r	4.345
NM_135433	CG9586	3.780
NM_135441	Aldh	5.803
NM_135443	CG3759	4.348
NM_135444	FucTB	0.669
NM_135449	Oatp30B	1.357
NM_135450	CG17855	4.304
NM_135454	CG3838	2.212
NM_135455	CG4389	5.050
NM_135456	CG3841	5.507
NM_135459	GlcAT-S	3.604
NM_135461	CG4364	5.353
NM_135463	CG13117	3.667
NM_135466	CG17633	8.257
NM_135469	IP3K1	4.344
NM_135470	CG4036	3.074
NM_135471	CG13123	1.619
NM_135474	CG5924	1.689
NM_135475	CG13124	4.911
NM_135476	Etl1	2.953
NM_135477	CG5885	5.388
NM_135478	CG4598	4.217
NM_135479	CG4594	2.624
NM_135480	CG4592	2.667
NM_135483	CG31712	3.458
NM_135485	CG4619	3.371
NM_135486	CG13126	2.362
NM_135487	CG4709	1.567
NM_135489	CG5846	2.428
NM_135490	CG5850	1.783
NM_135492	CG4747	4.285
NM_135505	CG4839	3.863
NM_135507	Ripalpha	2.624
NM_135509	CG5734	2.791
NM_135511	CG5727	1.599
NM_135512	CG4901	2.883
NM_135513	Npc1a	3.029
NM_135514	CG4908	2.624
NM_135515	CG5708	3.277
NM_135516	CG5694	3.501
NM_135517	eEF1delta	5.822
NM_135518	CG5676	4.019
NM_135519	CG18619	4.055
NM_135520	Mob3	2.639
NM_135521	CG4953	2.415
NM_135522	CG4957	2.966
NM_135524	Utx	2.103
NM_135525	CG5604	3.902
NM_135526	Hand	2.498
NM_135527	CYLD	4.084
NM_135529	nmd	4.848
NM_135530	CG5390	3.100
NM_135531	CG4968	3.736
NM_135532	CG5385	3.487
NM_135533	CG5384	4.600
NM_135534	CG4972	4.160
NM_135535	CG5381	4.584
NM_135538	CG5037	4.029
NM_135539	GATAd	3.350
NM_135544	CG5045	4.032
NM_135545	Cand1	3.361
NM_135546	lft	2.126
NM_135547	CG5056	4.022
NM_135549	gny	3.717
NM_135550	Mdh1	6.856
NM_135553	CG5355	5.486
NM_135554	Klp31E	1.794
NM_135555	RfC3	1.093
NM_135556	CG5168	5.266
NM_135557	CG5188	3.118
NM_135558	CG5343	2.708
NM_135560	CG5198	2.278
NM_135561	CG13142	1.715
NM_135562	CG6232	0.269
NM_135563	CG5322	-0.126
NM_135564	CG6206	2.723
NM_135567	RluA-2	1.416
NM_135569	CG7456	1.156
NM_135572	CG6094	2.721
NM_135574	Lip4	2.023
NM_135593	CG7296	5.169
NM_135595	CG17108	4.778
NM_135599	CG6443	2.979
NM_135600	CG6750	4.025
NM_135601	Dpy-30L1	3.123
NM_135602	Nup107	2.527
NM_135604	CG12299	0.121
NM_135605	CG6729	2.257
NM_135606	CG17124	2.409
NM_135608	CG6724	3.742
NM_135615	CG6700	3.566
NM_135618	Porin2	1.447
NM_135631	YL-1	1.896
NM_135633	SCAR	3.792
NM_135634	Art8	3.002
NM_135635	dUTPase	2.788
NM_135642	Ge-1	2.748
NM_135643	Reps	1.890
NM_135644	l(2)gd1	4.604
NM_135645	CG6201	3.094
NM_135646	CG6230	2.845
NM_135648	Csl4	2.736
NM_135649	Nup160	2.067
NM_135650	RfC38	1.520
NM_135651	CG4751	1.757
NM_135652	CG6287	5.440
NM_135656	Ppt2	3.093
NM_135659	CG6488	2.571
NM_135661	CG6509	2.625
NM_135665	CG31705	2.551
NM_135671	Vha100-5	6.297
NM_135675	CycY	3.060
NM_135676	Pde1c	2.421
NM_135678	Mal-B1	3.994
NM_135679	Mal-B2	2.827
NM_135684	CG16965	5.735
NM_135685	CG6686	3.921
NM_135687	dgt2	2.522
NM_135689	CG12264	4.683
NM_135690	CG6746	5.063
NM_135691	CG6734	0.920
NM_135692	Tom70	2.930
NM_135693	CG6766	4.210
NM_135694	CG6785	0.019
NM_135695	CG6770	10.098
NM_135696	CG6792	2.928
NM_135697	CG14945	0.529
NM_135698	JhI-21	2.373
NM_135699	RpL7-like	4.690
NM_135700	rab3-GAP	2.053
NM_135703	CG5325	4.586
NM_135704	Ced-12	2.450
NM_135706	Phae1	5.200
NM_135707	Phae2	6.498
NM_135708	CG17211	-1.334
NM_135712	CG6583	1.818
NM_135713	crok	1.291
NM_135714	atilla	4.988
NM_135715	bru-2	4.740
NM_135721	CG5446	4.486
NM_135722	CG6388	2.922
NM_135724	Oatp33Ea	5.413
NM_135726	Oatp33Eb	6.337
NM_135735	CG5525	6.204
NM_135736	CG6153	3.149
NM_135740	CG17036	2.192
NM_135741	CG5776	1.369
NM_135742	spict	4.405
NM_135744	CG6180	5.056
NM_135745	CG5787	3.257
NM_135746	CG5792	2.883
NM_135747	MRP	7.070
NM_135752	CG12404	4.446
NM_135753	CG9934	2.808
NM_135754	A16	3.146
NM_135755	CG9932	1.837
NM_135761	DnaJ-H	4.313
NM_135762	Sfmbt	1.962
NM_135763	CG5439	2.001
NM_135764	CG5287	3.773
NM_135765	CG5458	1.394
NM_135766	CG16974	3.905
NM_135767	Edem2	3.066
NM_135768	CG16972	1.406
NM_135769	Pect	3.927
NM_135772	CG9426	2.401
NM_135773	CG5705	2.081
NM_135774	Ski6	1.901
NM_135775	CG16812	2.770
NM_135781	CG5867	4.516
NM_135782	CG5945	1.808
NM_135783	CG16820	0.945
NM_135785	CG6043	3.486
NM_135786	CG6108	0.005
NM_135787	Drep-4	0.973
NM_135788	CG6116	2.653
NM_135790	CG31729	5.553
NM_135794	CG16826	7.312
NM_135797	CG6523	4.820
NM_135798	CG9306	4.865
NM_135799	CG9305	2.927
NM_135800	CG6565	2.741
NM_135801	CG9302	1.505
NM_135802	loqs	2.787
NM_135803	CG9293	3.350
NM_135804	CG7099	1.031
NM_135805	RpL24	8.370
NM_135811	CG9267	2.122
NM_135821	ics	4.154
NM_135822	CG18507	2.392
NM_135825	TM9SF4	3.382
NM_135826	CG9008	3.578
NM_135827	CG16890	3.260
NM_135831	sec71	3.276
NM_135832	adat	5.374
NM_135833	CG16865	4.148
NM_135837	CG8997	8.284
NM_135838	CG7916	8.104
NM_135839	CG7953	7.392
NM_135840	CG7968	4.941
NM_135841	Smg5	4.837
NM_135850	Cyp28a5	3.948
NM_135858	CG15293	3.510
NM_135865	mTTF	2.716
NM_135867	l(2)34Fd	2.121
NM_135882	CG15279	2.108
NM_135889	mol	0.348
NM_135891	l(2)35Be	2.573
NM_135892	NC2beta	2.483
NM_135893	l(2)35Bc	1.852
NM_135899	CG3975	2.177
NM_135900	l(2)35Cc	1.958
NM_135903	UK114	6.310
NM_135904	CG15263	-0.966
NM_135916	CG7631	5.042
NM_135917	CG18480	6.048
NM_135921	l(2)35Di	4.896
NM_135922	CG3793	2.567
NM_135923	Ku80	3.422
NM_135927	CG31821	4.275
NM_135936	PRL-1	5.167
NM_135937	EndoGI	5.839
NM_135938	CG4935	1.319
NM_135939	pkaap	1.269
NM_135942	CG17328	1.616
NM_135943	CG5869	4.815
NM_135945	CG5861	4.200
NM_135946	CG4278	3.061
NM_135947	CG4455	0.675
NM_135948	CaBP1	5.337
NM_135952	CG5953	3.642
NM_135957	CG42389	3.291
NM_135959	CG17996	3.150
NM_135960	CG17331	5.263
NM_135961	CG17904	5.217
NM_135963	LSm7	3.330
NM_135964	CG17912	3.253
NM_135966	CG17928	3.113
NM_135969	mdy	2.626
NM_135972	CG13284	6.086
NM_135973	CG6012	3.609
NM_135976	CG31743	3.804
NM_135990	Lrch	2.047
NM_135991	CLIP-190	3.744
NM_135992	Rpb11	3.044
NM_135993	CG15141	1.892
NM_135998	Sgt	4.543
NM_135999	CG5110	3.475
NM_136000	CG6453	3.640
NM_136001	CG5131	2.932
NM_136003	CG6412	3.945
NM_136009	Sytalpha	0.915
NM_136012	CG5674	2.156
NM_136021	CG15152	6.807
NM_136022	CG5758	1.348
NM_136024	CG15155	0.120
NM_136025	CG5783	2.059
NM_136026	CG7200	2.282
NM_136028	CG7180	1.287
NM_136033	ncm	2.607
NM_136035	CG10283	0.432
NM_136036	CG10176	1.779
NM_136037	kon	-0.516
NM_136038	CG10178	1.196
NM_136041	Pde11	3.188
NM_136042	CG15160	1.361
NM_136043	CG10413	4.178
NM_136044	CG10333	2.499
NM_136045	Atac2	1.599
NM_136050	CG31751	4.238
NM_136052	CG10383	3.845
NM_136053	CG10338	1.039
NM_136054	CG10341	3.010
NM_136055	CG10376	2.738
NM_136056	CG10343	3.829
NM_136057	Jwa	6.679
NM_136066	CG17323	1.632
NM_136067	CG17322	0.794
NM_136068	CG17597	3.480
NM_136069	CG10600	3.159
NM_136072	CG10602	5.439
NM_136073	ssp3	0.571
NM_136074	CG10428	2.486
NM_136075	Nedd8	4.807
NM_136076	CG10621	3.209
NM_136077	CG10623	3.365
NM_136078	Tango6	1.893
NM_136079	CG10639	3.325
NM_136080	CG10431	0.802
NM_136081	CG10641	3.632
NM_136082	CG15168	4.204
NM_136083	CG15170	4.609
NM_136085	CG10650	9.195
NM_136086	CG31793	3.818
NM_136089	mib2	3.945
NM_136090	CG15173	1.968
NM_136091	Acn	3.933
NM_136092	CG10470	4.090
NM_136093	CG10492	2.214
NM_136095	CG10495	1.929
NM_136102	l(2)37Cb	1.030
NM_136103	l(2)37Cd	0.558
NM_136104	Aats-asn	5.087
NM_136105	l(2)37Ce	3.881
NM_136106	l(2)37Cg	3.257
NM_136107	CG17568	0.123
NM_136112	CG13086	5.448
NM_136116	CG17549	5.383
NM_136117	CG17544	5.706
NM_136119	CG16771	4.303
NM_136120	CG13085	2.830
NM_136121	CG9987	5.115
NM_136122	Rab9	4.591
NM_136123	CG10237	3.577
NM_136124	CG10026	2.110
NM_136126	CG10195	1.686
NM_136129	CG10194	2.796
NM_136130	CG18094	3.496
NM_136131	CG10189	5.246
NM_136132	swm	4.304
NM_136133	CG10188	0.775
NM_136135	CG10132	-0.282
NM_136136	CG10166	4.834
